UTC,Lat,Lon,Alt,ECEF_X,ECEF_Y,ECEF_Z,ax,ay,az,gx,gy,gz
0.24,0,0,0,50.88939993278023,0.47190756514957144,0.7989002058556485,-0.8289887026429497,-0.06706539370406453,9.7426652578687,0.012283003295422024,0.012044149757654563,-0.0062026407903970114
0.25,0,0,0,52.20830075447851,0.7267084282706203,2.2027717331687926,-0.7552305600274409,-0.07240901590379697,9.773040314350466,0.0012450250369566433,0.00037292963969605685,-0.010783165453059549
0.26,0,0,0,49.41509695728622,2.044818283162904,0.7239879701811008,-0.7593541988454465,-0.06351051145670344,9.833169331464147,-0.00740584165780716,0.0007085016913450406,0.008240604399301079
0.27,0,0,0,50.11083490094288,1.0830959402153897,1.5580921834365595,-0.7803318437609111,-0.018828707162767497,9.791674949142847,-0.01731324769198962,0.0078089047104900776,0.019904760823206025
0.28,0,0,0,49.013015852488046,1.3803781304587843,1.077078501011362,-0.7317783121369092,0.03894807411529277,9.855591698880627,0.005451799933652657,0.006753009256345788,0.0011828559966562647
0.29,0,0,0,50.86164187569714,0.9260137714018697,2.0736034910038352,-0.7744162825605454,-0.11412192188330783,9.835559814363949,-0.019129620572439637,0.004113346218929267,0.011698459166997617
0.3,0,0,0,50.828732136474606,2.762655184189007,0.864522213114998,-0.7537895517699006,0.058472824751743105,9.828294168219653,0.01126119154150201,-0.0043712609880349924,-0.008520637489740232
0.31,0,0,0,49.969918514663675,0.9519962689825205,0.8243203891017334,-0.849560964373114,-0.021547167318519356,9.812197945406327,0.003338753368229628,0.008858290793691022,0.010288609927937701
0.32,0,0,0,50.281573940652535,3.8377232269875816,1.4332745897444534,-0.8187637903675417,-0.03461071101573433,9.784281288311336,-0.0014476102644629986,0.0007380400426657555,-0.0064307620857178265
0.33,0,0,0,49.07843362827948,1.412046136149442,0.6082817749840539,-0.8229727710635039,-0.014161922201150397,9.770255944246191,-0.0004730898815458295,-0.006784454871010398,-0.01069847719847537
0.34,0,0,0,51.60707927992419,1.3829212219970732,0.4136960864526209,-0.7249070999253056,-0.008820475633357538,9.85710151487019,-0.012583296000609596,-0.0029394094037750534,0.004191814866667473
0.35000000000000003,0,0,0,49.8250289551391,0.37372558055996175,1.7919720835408113,-0.7792735164365006,-0.06496981974426508,9.895302179754099,0.006420138823641218,-0.0028568097537933347,-0.0028277798992274055
0.36,0,0,0,51.202545004203024,0.37643712946323693,2.2438813891368654,-0.8131097341381844,-0.0005376297860721496,9.765130829930929,0.00782530200866181,0.00542979186581475,0.0015972564178938576
0.37,0,0,0,51.74458241354727,4.286845093448971,0.30186333517772623,-0.7909523845985691,-0.03677205667604886,9.7609224610894,-0.013196565443905005,0.008923201442038836,0.007881143586730543
0.38,0,0,0,51.31384312987298,0.7136121112846172,0.8234864752834052,-0.7963984369897819,-0.02142501874859791,9.85811542673745,0.015268386455029908,-0.010290909408909421,-0.0054099567563249415
0.39,0,0,0,50.38669332110045,0.607806767483128,0.6640840566336934,-0.766731357527483,0.06786201152766366,9.726162065310403,0.0015957067948752614,0.005544001775167996,0.014698271907820042
0.4,0,0,0,47.837396785816594,2.822993106741988,4.035426984019916,-0.7199697566939645,-0.013734185085962514,9.753723719233408,0.005934967284517352,0.0030715905352920615,-0.024944659853125592
0.41000000000000003,0,0,0,49.44976180915455,3.368844919876928,3.1548731457004404,-0.7753327976457811,-0.1591115100187092,9.72939481371509,0.007257612763358141,0.007347776907849245,-0.0019421736372902576
0.42,0,0,0,49.95145117825385,3.2080268956762117,0.07936356085901375,-0.7537708121977906,-0.08522844986488619,9.854978824129603,-0.002530135268244494,-0.006015714955520199,-0.006406710133561004
0.43,0,0,0,49.96662294227598,4.233576334804482,1.9998402725590292,-0.8249535311711952,-0.06146965184673148,9.861836019954989,-0.0076670648614863115,-0.0033098218693410116,0.008096360933769076
0.44,0,0,0,50.04730234835043,3.931931861072937,2.7003886784111244,-0.6942129828985506,0.06381590368047863,9.83292046342454,0.005182751125847846,0.005590258632187719,0.00816594259107355
0.45,0,0,0,50.528704235822666,4.55381902715472,1.9104436120058788,-0.7190009688712967,-0.11284923630595146,9.82083221799444,0.011154467974169396,-0.011415255305593803,0.0043056813512640036
0.46,0,0,0,49.73375810661732,2.369733057707772,1.858626625303261,-0.7776925367669312,-0.06889412295772968,9.802979015478888,0.017194553023256592,-0.000292080084553731,-0.007092329434648464
0.47000000000000003,0,0,0,49.60082697963346,3.3599608692831544,2.760655924957319,-0.8151359856937339,-0.06699335245398433,9.750681788942654,0.0016922645648164642,-0.009786082179653356,0.011413975968551923
0.48,0,0,0,50.42601289515988,3.2534645329775445,3.446061968174293,-0.8799522097493966,-0.05621283284906733,9.895943393533807,-0.006758762841455704,0.022714710277880076,0.005443009765131103
0.49,0,0,0,49.06144680665576,2.4963592020715217,2.3816246449638157,-0.7329998661886696,-0.04470964731138878,9.788506277902854,-0.01324815601630049,0.008137534250056285,0.0006568967416149034
0.5,0,0,0,48.923499396508916,2.580521068479612,4.75978781165663,-0.8370827633996873,-0.04224330504679408,9.729018488258376,-0.004324140858834016,-0.011618776464245946,0.0020035543787590353
0.51,0,0,0,47.187476495414856,3.4041735617493476,1.489847551983788,-0.7446974545802294,-0.015532737255186856,9.874903499940618,0.006124705186570294,-0.014043080236213031,-0.013164970457249042
0.52,0,0,0,48.34527991801058,3.5066440421493796,4.775866502785619,-0.816404301465361,-0.062450204769939,9.779600909009071,0.0006550370007598476,-0.0028297821734868758,-0.003826023885124521
0.53,0,0,0,51.05407681539785,1.1367953943477933,2.1953028674586696,-0.7740030668055415,0.06610373405695023,9.78161072298611,-0.0015277521988513623,-0.00019860233438699325,-0.0016979421649877878
0.54,0,0,0,49.7994320993609,1.263988992087818,3.15997255878236,-0.7045824673534714,-0.07307232084619378,9.856456725249751,0.007041166597792878,-0.0007259164523458367,0.003165979428169064
0.55,0,0,0,50.739381064204174,3.474209723348118,3.095262211584907,-0.8184881218555222,-0.11797230779610576,9.829378487220124,0.0042098052563299595,0.009814017450945164,-0.0026119793682583387
0.56,0,0,0,52.425827922087926,1.5962409568531777,2.6684504206267343,-0.7662265286036638,-0.11655577435227968,9.828883729204415,0.002039051439528421,-0.0027115355583195717,0.0011433612976165816
0.5700000000000001,0,0,0,51.655207070705025,1.9876826884844867,2.4110669247680634,-0.7469513301991615,-0.11321936862485552,9.828583013934892,0.00402323850906135,-0.015890255155169772,-0.005843123993283152
0.58,0,0,0,50.71178914867446,4.080542329831003,3.1366956961502215,-0.7957303507867034,-0.051594495184902694,9.789380774118442,0.0018229483722006366,-0.00035581338837925087,0.007102425383571951
0.59,0,0,0,48.36476521276458,3.6009451158034165,2.398359223432448,-0.8655744406281881,-0.046909419193003433,9.865732397252229,-0.01510797237888293,-0.01317177713203201,0.014919234151003387
0.6,0,0,0,50.20150536445417,5.023413493978473,4.48381894367272,-0.7157392487502222,-0.0384443443639326,9.849596221335885,0.0015568735474195032,0.019952255174564736,-0.007439649318792142
0.61,0,0,0,49.54606000699075,3.756736460803023,4.362138882961174,-0.8006488698036319,-0.15573525476610306,9.790829338464318,0.018435965025627533,-0.007632591038477516,0.0029119840251199108
0.62,0,0,0,48.61514202229179,2.8339837803378565,3.8570116900030245,-0.7744491438644817,0.046724812387473134,9.85884996859396,0.002312390914832113,-0.0009414832544992097,0.0033176591388418674
0.63,0,0,0,50.731670966531716,4.563057538281186,3.4473140202812234,-0.7411173009655163,-0.12241217470024202,9.853013151277855,-0.0007571453236498418,-0.008312295475015472,-0.003145902910501374
0.64,0,0,0,52.06456282722071,3.8557083251626207,3.1050996667454003,-0.7680919488946882,-0.11419964143622173,9.837380149701257,-0.0035724339150603208,0.020212383797179795,-0.0038003446439234547
0.65,0,0,0,49.70216555711266,3.98678132284574,3.3949097919545563,-0.8016514400474887,-0.12095069618688238,9.876357144898313,0.001970962202952834,0.006270907031279033,0.0161508985192617
0.66,0,0,0,49.56960109840842,2.5644902822061857,4.166060638780209,-0.8509978363069925,-0.15037696487174446,9.734856505030702,0.013412585268866552,-0.0032596597480591093,0.007843778585054688
0.67,0,0,0,52.74791016220809,4.644890293238155,4.1312261751955015,-0.8312203971917334,-0.03083266684168806,9.856217469443491,0.0005569352007474947,0.004740844749056459,-0.014231138211702077
0.68,0,0,0,50.28534330671577,3.532857052969436,3.8437938893855215,-0.7399748588023111,-0.0676755674937807,9.813930697344965,0.011849595675953728,-0.0036772852733248152,0.003911352276874565
0.6900000000000001,0,0,0,49.58718601705387,4.45539554372942,3.5788127278757567,-0.8713182522961308,-0.015709068926620683,9.888538403868658,0.010057361435316917,0.014972938606452144,-0.007621990933293848
0.7000000000000001,0,0,0,50.009697524174854,4.935547078675391,5.023443929883193,-0.808380414086981,-0.10815500124093064,9.896394483597456,-0.007330640634565456,0.016563896778723452,0.004950945074609169
0.71,0,0,0,48.65023030651229,3.070895123595185,2.642649764775692,-0.9176508383312179,-0.045430748122287486,9.817497739656613,0.0028594263879519327,0.009405039487373942,-0.006103956228435276
0.72,0,0,0,50.81526594527798,5.269911786241536,1.775245440346441,-0.7519667809988508,-0.03903541560743057,9.854215338039614,-0.0035980029640291364,-0.004153645952541064,0.016537224410494388
0.73,0,0,0,49.934800868272355,5.216778633307192,4.4987995228535125,-0.6883636017235595,-0.06976498791527265,9.818695325966738,0.005475672619199637,0.0016453022649940295,-0.0017197541346522058
0.74,0,0,0,48.99801636054761,5.194035132140828,2.8549216436851603,-0.7251680301908816,-0.12093526416495032,9.782755679712482,0.009529545431913759,-0.01570206567364759,0.001615904821374438
0.75,0,0,0,48.66844334844789,7.2850288011888455,3.6648173304347367,-0.8040431314535721,-0.08146864382715749,9.822370270109534,0.01058321974820021,0.010319493452376545,0.002049424510711716
0.76,0,0,0,47.7629531483668,4.80027803528561,2.678433868661975,-0.7722846641704183,-0.05572388230890736,9.827745337351988,-0.007470603040520547,0.004385728061678998,0.018215016963351944
0.77,0,0,0,49.49591682771839,4.616799595925134,3.8930304017099537,-0.7364312492493017,-0.011669853344710546,9.803673222822438,0.0016088992498031194,-0.008809535224428745,-0.023577660868253202
0.78,0,0,0,49.48414221975329,4.314143298951791,5.932004852361055,-0.9497064567149096,-0.15588388580869406,9.735903133089082,0.0018309878855740408,0.005852668684117141,-0.011625754500707908
0.79,0,0,0,49.3654459586362,5.137933065719335,2.372179660911168,-0.8049210760902681,-0.09185691155122609,9.769258916120215,-0.018009778711237382,0.006464826805410191,-0.0026643377031472936
0.8,0,0,0,49.401168217645264,5.949887220595938,4.307908187026143,-0.6970532957833115,-0.1624248150575817,9.898877728849428,0.0008507296725627267,-0.0038630000524908894,0.006711451288781735
0.81,0,0,0,49.37394756828012,6.446296279845699,3.2769075547853705,-0.7498437819583376,-0.020278147804522965,9.801346539102118,0.010645860728527986,0.005179189335715011,0.013339655171856741
0.8200000000000001,0,0,0,48.53417875002938,6.8675440967872525,5.445313824144158,-0.88573200101645,-0.14141345904378924,9.793469392468479,0.0036254839514313995,0.00015948303112529484,0.00786708658829222
0.8300000000000001,0,0,0,50.575170220148195,5.650130191026607,4.554482631569266,-0.7385189203931432,-0.010803070193777922,9.732428764498685,0.00798930323384022,0.007403964277016264,0.009673969246784448
0.84,0,0,0,48.85113835098971,4.831754466013377,3.776856037868985,-0.7255568524819321,-0.1061174540198769,9.828410769210096,-0.004529967079677155,-0.0015209624906001857,-0.026723342651082
0.85,0,0,0,50.947545368501565,4.743510904259495,4.81937599830701,-0.8017425921246032,-0.13508851567375907,9.793446573138056,0.011854157558038772,-0.0029855802939431366,0.012982021508950312
0.86,0,0,0,49.88385988536267,5.490837744858441,6.093550080582806,-0.8506141207502367,-0.12942183164654653,9.815656797871576,0.006085546865458167,0.016133685275522815,-0.0016289368133780848
0.87,0,0,0,49.399423636919934,5.554932088718193,4.511851496557679,-0.7177389532385555,-0.05838110015490393,9.849764980306817,0.004496998583836471,0.010747740108432822,0.008617892445427185
0.88,0,0,0,49.96402825761289,6.743610768601078,5.110055485262853,-0.7771529240187185,-0.10389314897467869,9.826918034001382,-0.004090501635923193,-0.00585215859251636,-0.00118742486855484
0.89,0,0,0,50.58041984451973,5.667931652826172,5.120796232702855,-0.7291290125819099,0.009241298946332827,9.780806313921586,0.008112298667611333,0.007512210195272248,0.0025590947055464087
0.9,0,0,0,48.61738109095116,5.254982933556825,4.815940885301863,-0.855346935268859,-0.08017259997987954,9.845493876849867,0.011284158907472499,-0.008608253653765196,-0.0008180894559618899
0.91,0,0,0,48.27485879486606,4.497501126824337,4.725150293586615,-0.7326370716702567,-0.035978045668478814,9.821216019576324,-0.005508970493519431,-0.0013934182611212015,0.025371902298982483
0.92,0,0,0,50.06117138726859,6.223459230789951,4.473711404846824,-0.7489578230456867,-0.03887651435258674,9.82448713181138,-0.014194987350523852,-0.002195915251097107,-0.017657487081089388
0.93,0,0,0,49.238811164357934,6.0469786352715085,3.499551119912139,-0.8433316353578152,-0.12388883325484662,9.728921642923593,0.00048572044430834254,0.03168239987562611,-0.0010208830201166956
0.9400000000000001,0,0,0,51.36019290760267,6.628639009662768,3.682060962729718,-0.839860813344889,-0.1147749515144945,9.854334191495713,0.004335721525375339,-0.0015933851379606027,0.007488652693493366
0.9500000000000001,0,0,0,50.032183557292534,6.65593667588225,3.9671631998966452,-0.8781162480210208,-0.17193447596871647,9.853536147992292,-0.006577974854590713,0.008183770982271566,-0.0045478098792375715
0.96,0,0,0,48.533832610697885,5.633167873690734,5.489033630741873,-0.7426910963916142,-0.1185894365934107,9.77498636529792,0.009210945632325575,0.006320942329633126,0.004600096664610476
0.97,0,0,0,49.161193680416524,6.206289674321693,3.600641326934788,-0.6695236017849087,0.004068621595040636,9.786692011927757,-0.005591124203384631,0.017299346250470277,0.0060069377979335235
0.98,0,0,0,51.082065607281436,7.087059357205474,5.7532616893290065,-0.7331391324180456,-0.017384019243386575,9.88709428810677,0.012258195435379749,-0.003203967151403941,0.008941453094163436
0.99,0,0,0,50.52199602949232,7.379224802180438,4.0143874440326615,-0.7739038635347015,-0.13355599241299104,9.902858442889722,0.0006334768599546888,0.012142028459388448,0.024780060764095144
1.0,0,0,0,49.376437152185844,7.264539396817119,4.010875406984233,-0.81971260894133,-0.02590040225009732,9.78261490449215,-0.012413643214472072,-0.016607878988384537,-0.002166458665142798
1.01,0,0,0,48.422165987109445,6.682059238490631,3.3718426175106875,-0.7143448555357708,-0.1506660220169043,9.750797703358746,0.002384568508593812,0.0005313942805704506,0.005796647738051259
1.02,0,0,0,50.03858062204923,5.9310908285138275,6.661250213481592,-0.8928501523393559,0.0004797191502235454,9.86242555136968,0.0009626813034699255,-0.020225853780393287,-0.004580635400208901
1.03,0,0,0,51.267105126304514,6.911295719696155,5.243821063230854,-0.7515022153192285,-0.13796520745162763,9.730308433015988,0.009746353492674156,0.008410287424321053,0.007560638784929621
1.04,0,0,0,49.0856863088799,6.637396848449057,4.880906254157971,-0.7446118532555491,-0.030953780751628968,9.844472877693352,0.0013143953568986598,0.009682759544843485,0.0009615514167015778
1.05,0,0,0,48.66322322146379,7.901396381412124,5.024816832244828,-0.7869975398395106,-0.13588323465253863,9.860054454225,0.003138226239051271,0.007105273184838469,0.004822851926849815
1.06,0,0,0,51.45513324667603,5.010327104316526,4.817991814622208,-0.8006306994641375,-0.08373966033399742,9.821807021617866,0.027006737392208168,0.005964903426417514,-0.004855607983057708
1.07,0,0,0,49.48848177536862,7.992354149691204,3.7380577334032417,-0.8102251586257192,-0.09556317294829748,9.827417508269034,0.005356700671986465,0.004171889727769945,0.006299042583161802
1.08,0,0,0,49.053479785493984,7.4408654352797,5.003591360643693,-0.9099232493692428,-0.05919705193893484,9.79354925013129,0.018173326511652228,0.010426478089675728,0.005888141047635039
1.09,0,0,0,49.02250462743853,6.3798623746164065,4.179973814703129,-0.7791911296219307,-0.11343367309279993,9.82306904224874,-0.001508961518053199,0.010006847887374427,0.004526907361038014
1.1,0,0,0,49.45376915259072,5.597307728406596,6.149081404847823,-0.8796511148145446,-0.051364808485014186,9.792305931417795,-0.011173411845560054,0.0044443851930723675,-0.007214581982055348
1.11,0,0,0,49.929127776305364,8.659235098128866,5.283895774221138,-0.777496908975239,-0.07390159114151418,9.788732123311997,0.0034712682121900034,-0.01455367989998174,0.022745117760454993
1.12,0,0,0,48.9008275020298,7.72696170836562,4.01333571857342,-0.8342544256704193,-0.12434988203326064,9.807927014539525,-0.0001657928344286181,0.01861562287803281,-0.008557283424419682
1.1300000000000001,0,0,0,48.852393771999644,7.6856130454564955,5.876383765248824,-0.7836465656115984,-0.09357089202586967,9.83178749256329,0.004488733594531856,0.01987737359410754,-0.008847625277077265
1.1400000000000001,0,0,0,48.384457095224086,8.067487342225567,4.38440575866151,-0.7639188523112452,-0.1717985342890185,9.919176061416909,0.005515260882800095,-0.015820931895933386,0.0061130534508911484
1.1500000000000001,0,0,0,47.948979305541805,6.870781955873331,6.633847154658173,-0.731035346788954,-0.1634637800621751,9.76140799999007,0.002376754643330353,-0.006116575086740698,-0.00554427406365202
1.16,0,0,0,47.959021709966805,5.990602831566183,6.467980359317524,-0.687275928629003,-0.06193048445474038,9.844366219880238,-0.015885044763812656,-0.0002875191495491362,-0.006516166351813147
1.17,0,0,0,48.540347611468285,8.2093303358023,3.7721448714499224,-0.8089167956836487,-0.1779435933776502,9.778313623539303,0.0038946624230039627,-0.006742512389484298,-0.012100933086558158
1.18,0,0,0,49.55662820188908,6.843647583460855,6.012622108546172,-0.794305146593338,-0.11083274420745273,9.772336488299192,-0.00858138528822134,0.009834290602012203,0.009800116147520894
1.19,0,0,0,50.126922924472744,7.479813604472963,6.293668710022799,-0.7605373833380622,-0.11155183345871994,9.83170070332651,-0.0025362446580298684,-0.03151305662897851,-0.0019341986316892352
1.2,0,0,0,49.63739304874686,6.179559446922854,7.225644555949791,-0.7941746759475617,-0.11649057709460113,9.818677259523838,0.020435567066642495,0.008422820033876633,0.007099748690550325
1.21,0,0,0,48.585207995960396,5.66334012874459,4.84882518339023,-0.7350956805298878,-0.0894277711499783,9.807945192700638,0.006459159881225229,-0.002311022809352152,0.007279454954522602
1.22,0,0,0,49.91012925183168,6.220732122331343,5.261264057746163,-0.7732564526214516,-0.12369353489641952,9.8027527248039,-0.011960816615036491,0.0030193601599762592,-0.010366028015777167
1.23,0,0,0,49.63507818143792,6.595636567840025,7.401228643196259,-0.8288137048593742,-0.08079909515281412,9.787047839840527,0.005246939236436545,0.011404234521147425,0.017800144099727543
1.24,0,0,0,48.88904174632429,7.39597626379586,5.266542626307787,-0.7044342821599692,-0.11336327479086279,9.876076283527238,0.004332984877926815,-0.016591828057551054,-0.006310017304391317
1.25,0,0,0,49.78475558928342,7.4203382582975985,6.687435427026229,-0.8280818830354448,-0.04395641066649153,9.723312641797508,-0.006240275608203688,0.006210490247883848,-0.005574828502711268
1.26,0,0,0,48.24984912248705,9.355806604398905,6.5737181746977305,-0.8315893286433185,-0.20506160847470595,9.790094467200113,-0.0168817650542468,-0.0006686720340047466,-0.011367024129098671
1.27,0,0,0,48.94175549541094,7.653752123831241,5.792798028587167,-0.8563455626964185,-0.11543184922093497,9.803003856543771,-0.01968467984647873,0.0034765176169750662,0.009528221181378606
1.28,0,0,0,50.0551644838465,8.273307370062442,3.8403641499163803,-0.7601035655466376,-0.1263710058376259,9.799672563384199,-0.00709418547544554,0.0204133438956063,-0.002596113250047358
1.29,0,0,0,49.624884366949395,8.073633482836922,6.054089653281027,-0.7977517387372,-0.17242782236471288,9.858992980985304,-0.011663804056975757,0.0049482016569527285,0.009964923248561781
1.3,0,0,0,49.230834460736794,8.444502630301645,5.963568957562123,-0.7852310759600934,-0.18266498295505396,9.819052472327169,0.011514878427722731,-0.00872389681952901,0.00018384661697333428
1.31,0,0,0,48.62697519517649,8.031779701816241,6.521497082085167,-0.8543213275960906,-0.17255267562875803,9.694241746748707,0.00876058414034427,0.003976573514089712,-0.00014536008500645856
1.32,0,0,0,50.92148104776242,5.8662234519800025,7.065388775482795,-0.8047941921409484,-0.1415811456463822,9.875638014152795,-0.01150816763114276,0.009928675514211803,-0.016151278134787825
1.33,0,0,0,49.488502862957695,7.656483268354093,6.5389437600294515,-0.811501185037099,-0.12665290736567864,9.803405296800065,0.007056179096040722,-0.019615733949052718,-0.0003079322988582128
1.34,0,0,0,48.30129079864082,10.601868177919268,7.093123817609314,-0.8116070554256412,-0.09144332471918662,9.828366137043735,0.003169829773736014,0.00662387790736803,0.012471877299774838
1.35,0,0,0,50.36716687593017,8.328883748845726,6.850087965898992,-0.8032910570536885,-0.005081707423751497,9.78941832098418,-0.011110884655049096,-0.005098238761368191,-0.005578518083951493
1.36,0,0,0,49.796740229127565,9.232251780535245,8.499831004508241,-0.7748863475703286,-0.06263521722406448,9.794044956541343,-0.001050254300176451,-0.006886799299433945,-0.004207038666503377
1.37,0,0,0,48.869034544457286,8.275980653848578,7.455689221150398,-0.7830993244065975,-0.13500962036699446,9.830034231192599,-0.003688589500494598,-0.006407287908820046,0.003235923910014946
1.3800000000000001,0,0,0,48.27706488587771,9.88962453624637,6.622237770064165,-0.7622199297406576,-0.022674032349342454,9.856269611618163,-0.006673430397164287,-0.003997612074040819,-0.013728279400163551
1.3900000000000001,0,0,0,49.93765690147364,7.753453768339243,8.176453524306476,-0.846859199751567,-0.22094007738921495,9.736596812137638,-0.00702533048234705,3.718469948573558e-05,-0.003965430418606508
1.4000000000000001,0,0,0,48.2586995489951,9.927087680101579,6.7629199817578405,-0.7841980717654231,-0.10154355118287973,9.784174230955504,0.01116936736534843,-0.013272300536738495,-0.01233950190193722
1.41,0,0,0,48.71132380229003,7.546669336230873,7.938544429673449,-0.8246260845650345,-0.13515747248333834,9.818786455164295,-0.009770501575449501,0.001595649520252739,-0.0013609844609640568
1.42,0,0,0,49.344485115862376,8.38797639498733,6.6160150903923425,-0.8004709728396934,-0.2729506597228766,9.827990129959243,0.00480922180781938,0.009329264713762416,0.004132322307244956
1.43,0,0,0,49.94165110255942,8.93731852231312,5.787203835778344,-0.7430617596351121,-0.13493281225585937,9.738327800260452,-0.002441937096295688,-0.0005424703401108631,-0.019906505002607763
1.44,0,0,0,48.53013778597683,8.091271838411988,6.499291168681843,-0.7915484058923561,-0.13308590180716962,9.857491664918099,0.01017161634281874,0.010780835352515172,0.0037588751779201158
1.45,0,0,0,48.196485426769435,8.083581901333284,4.444263740149879,-0.779790595902553,-0.1301067561304629,9.861645437334747,-0.0015434745576341643,-0.02023749311574135,-0.011926491707506424
1.46,0,0,0,50.367575898095225,10.18317064680531,7.1185834427579975,-0.6978437703238612,-0.23885483554475856,9.781512664213718,0.007583962388296566,0.005896736349093254,-0.014696836330008851
1.47,0,0,0,49.480845701699195,12.397150203283784,6.4483395742337235,-0.7747726003454634,-0.176290394799404,9.822823464235904,0.003261659048633756,-0.004867180018791473,0.006455446802583811
1.48,0,0,0,49.3776655358544,7.2404642866205995,6.988111151192196,-0.7093070885908849,-0.17409747895793937,9.836577695455576,-0.024994283209391316,-0.005123536086954812,0.004720671513221754
1.49,0,0,0,49.15717031129956,8.576153146832599,7.574867397949557,-0.7019323475295125,-0.08091132803658078,9.85823119715284,0.024522034237879506,-0.01744903214991026,-0.003944141713227092
