UTC,Lat,Lon,Alt,ECEF_X,ECEF_Y,ECEF_Z,ax,ay,az,gx,gy,gz
0.0,0,0,0,0.29086571200712263,2.334917321238098,0.9561724472278325,0.13580924338113654,0.15799270705756915,9.838035197006226,1.3593139046848632,-0.5398446843287947,-0.045439502138393276
0.01,0,0,0,-0.2208536183551369,-0.8777575070297899,1.557847819801502,0.12467673848013222,0.2542697442653944,9.768006716318803,1.3900859935257122,-0.5321592192412931,-0.03054527339773149
0.02,0,0,0,-0.3036253627226752,-0.10856678792871409,0.5043919065327674,0.17154068337097,0.4284859410165704,9.739981377515168,1.3614496784710655,-0.5402822550991633,-0.027114613686537333
0.03,0,0,0,-1.2767146463927377,-0.07922559534657084,0.652683122011954,0.16444565366459127,0.4826325699566002,9.705186199085983,1.3574624937536242,-0.5357471708043166,-0.040658314584963745
0.04,0,0,0,-0.17334833176013648,0.41772343346831947,0.8399271997446041,0.18011272290349678,0.6413924085804692,9.839843488526462,1.348326771397862,-0.545845645451042,-0.023771788061610996
0.05,0,0,0,-0.23518661783620162,-0.6964106696116573,-1.72892731163674,0.3910204112960891,0.8537190527426989,9.865426457107935,1.3757300053563388,-0.5338024280066085,-0.029443265241091855
0.06,0,0,0,1.0595221287833876,-0.6519817944973881,1.7589695182346219,0.3439218977677314,0.9881167395242261,9.719476264025412,1.3702020591593052,-0.5402980939264093,-0.0198450228491417
0.07,0,0,0,-0.6375691581492593,0.443050969668017,-1.2419850966131716,0.5163434005655587,1.0912646769767056,9.631747221013827,1.3476632395340926,-0.5553388712640311,-0.032369884152664466
0.08,0,0,0,-0.5998277002739307,1.281447655624709,0.15133587711367055,0.35568590807495676,1.2431819201751393,9.777919965295188,1.3330067026792134,-0.5454091522081698,-0.0349713670205963
0.09,0,0,0,-0.023071223472176522,0.5110396723840114,-0.5825584040544136,0.4368856565416801,1.362297881731043,9.712031878221428,1.3567627722951927,-0.533408499116451,-0.050183677694530374
0.1,0,0,0,1.4349281669685845,0.1204745062484434,-0.02434469349532236,0.5549973606916347,1.4356132409511326,9.72799040707648,1.3451613612739957,-0.5420567740216086,-0.0357813276028101
0.11,0,0,0,1.1898295273840787,-1.1313604589034962,1.7505292091553373,0.5246335919259536,1.5212764823806149,9.696037647449021,1.3541383633329143,-0.5339309768445519,-0.022854371571595325
0.12,0,0,0,1.854814007355897,0.38852286166613187,0.21121925416169615,0.6981343081204349,1.7424002766532716,9.542732695342119,1.3623275044239134,-0.5484184987653247,-0.029691118397662773
0.13,0,0,0,-0.9124052990912307,-1.281603735993593,0.7111032149356161,0.7528739194974045,1.813810088781966,9.528218265680703,1.3622487306847466,-0.5388271330377453,-0.01787380883327489
0.14,0,0,0,0.573811358712901,-0.3084494373065331,1.8445108310276654,0.7507827158245288,1.903866640481078,9.546705260094722,1.3456548545826166,-0.5553212793826805,-0.02664196277905809
0.15,0,0,0,-0.21527978339749276,0.6144815231726659,0.3178877975306167,0.8221708772531731,2.143311561687499,9.466746219923335,1.3445741702753917,-0.529264547156195,-0.019066931675511836
0.16,0,0,0,0.7910973990868655,0.9558898919933302,-0.5027997638442326,0.9131304634913264,2.1904000049442884,9.638215768750857,1.3886898403595316,-0.546185814056828,-0.0322005176907757
