Time_Step,Qw,Qx,Qy,Qz
79,0.9973446189622406,-0.0340924613819533,0.029704455695126572,-0.057088181052117305
80,0.9972718087145124,-0.03398483945555779,0.030518641945758034,-0.05798778081847694
81,0.9973044860848818,-0.0346053345007427,0.029940589139898017,-0.057356725682497514
82,0.9972656293684616,-0.034610099925946484,0.030367006070285914,-0.057803550113895354
83,0.9972204537741043,-0.03471990479372056,0.030587444122012357,-0.05839780002506387
84,0.9972074094046308,-0.03504191320208102,0.03049518254157054,-0.0584764122480094
85,0.9971872139126162,-0.03524042748089409,0.030590890965278648,-0.05865125804369862
86,0.9971959104971639,-0.03551371362213307,0.030460758773880166,-0.05840577375068916
87,0.9972278795180388,-0.03586269478528745,0.030199905131063978,-0.05777879511349794
88,0.9972415114466172,-0.035966519530037135,0.03025316014034519,-0.05745018382985781
89,0.9972972169264763,-0.03632232040825073,0.029911125656498005,-0.05642937810065209
90,0.9971961106659574,-0.03578020906235746,0.031168535357690128,-0.05786377032131828
91,0.9973022543205512,-0.036613411293635476,0.02981052056453003,-0.05620502205552252
92,0.9973023030477245,-0.03650554615215969,0.030215678975859136,-0.056057775373849886
93,0.997271382222957,-0.03647256134234819,0.03060177048363546,-0.056418739010266825
94,0.9971743721639442,-0.03615399106480186,0.03135927525618411,-0.0579029902935669
95,0.99714362316065,-0.03636335859539759,0.031147622385636006,-0.05841341080125376
96,0.9970858801577009,-0.036276873222968783,0.03129085862842598,-0.059368495227715874
97,0.9971225799404752,-0.03668725465716423,0.030577436633971104,-0.058869570131490676
98,0.9971240041035349,-0.036672157957864084,0.03066355340564377,-0.058810031149340816
99,0.9971559290211783,-0.036742241165554815,0.030373834238311453,-0.05837371947809086
100,0.9970903636805436,-0.039489001070426105,0.03401624716419208,-0.05562661574036008
101,0.9971588865505088,-0.04092799326635624,0.036290738057640735,-0.05178838356012316
102,0.997222085334434,-0.042027346730248286,0.03954251948255773,-0.04709781100040222
103,0.9973235718625323,-0.04211293748427422,0.04298208838445986,-0.04152991189391874
104,0.9972585579183119,-0.04162550746439748,0.048397759206184617,-0.03742115298652099
105,0.9972013051577963,-0.040508239352534225,0.05436296699215285,-0.03151677895908152
106,0.9969714492803271,-0.03928454127663908,0.06311082759341285,-0.022840262192947925
107,0.9967333965737781,-0.038077126488393884,0.07116439050829305,-0.0028806451481169057
108,0.9957646441163996,-0.036249491491095735,0.08299000456877213,0.01585582025794623
109,0.9937424482925615,-0.03430293299466365,0.0971371991114111,0.0431696629389133
110,0.9897328147893297,-0.03251334625684704,0.11550081584856664,0.0776620833012369
111,0.9838028579492976,-0.03309616902466708,0.13232180671916952,0.11630786625701452
112,0.9746234665060425,-0.03470819460654671,0.15278129214800598,0.15988219579579496
113,0.9629989240351939,-0.03935495732760751,0.17044156277080533,0.20502178743013252
114,0.9502541604677328,-0.04678358617998907,0.18515985998298876,0.2460572145436578
115,0.9366086566495104,-0.05573090895140753,0.19956628917483826,0.2825448394531993
116,0.9231521397401006,-0.06644443802734255,0.21043638433471293,0.3147884872364891
117,0.9084508426390582,-0.07734906463105704,0.2241115485434712,0.3442502033674535
118,0.8940951422841097,-0.08866741957216792,0.23272990545464206,0.37224824560693937
119,0.87996053124433,-0.09922088885919952,0.2402607251437049,0.39761723129110965
120,0.8652150446007881,-0.10931926453954599,0.2494793110751066,0.4209659111406515
121,0.8505791824240041,-0.11954073106945949,0.2575803566006608,0.44258041973834367
122,0.8358609632179643,-0.12931217596910072,0.26543039773255517,0.4627758801774469
123,0.8211026287614123,-0.1390372818367393,0.27305133271769433,0.48156212164334594
124,0.8063884460010612,-0.1475350470097744,0.279917220573249,0.4996172872172902
125,0.7914198042567415,-0.15639235578463265,0.2873984553376497,0.5163315333696817
126,0.7763420280336513,-0.16508040688208414,0.2947226623523447,0.5321466593601699
127,0.7612505667443753,-0.17362226490291038,0.3016293498015823,0.5471495399793604
128,0.7460591701111604,-0.18052756047716736,0.3084024784078114,0.5618660213192544
129,0.7309209883768774,-0.18714099518954797,0.31475705701419043,0.5758999494090965
130,0.7157828112527684,-0.19317968418616493,0.3208911273415955,0.5893771806969259
131,0.7008438034322495,-0.19845948183109907,0.3267196356303776,0.60223423761482
132,0.6858418809484652,-0.20444833933758152,0.3331880490610147,0.613846491268046
133,0.6709186490586152,-0.21013618191626265,0.33841041259900273,0.6254513122854495
134,0.6560323846906148,-0.21526070917378953,0.3439703266297684,0.6363715516279408
135,0.6412236301959906,-0.22000904766897955,0.34882317575037164,0.6471094707091603
136,0.6264527797623808,-0.2230301663650416,0.3543050194420117,0.6574818726150279
137,0.6117743180300511,-0.22693838471249828,0.3598854672748671,0.6668685056195852
138,0.5972186893512811,-0.23117450346898216,0.364733831464556,0.6759122858926242
139,0.5828233815475512,-0.23629126160192276,0.369803761520111,0.6839068091323744
140,0.5683219447424217,-0.24053551401225587,0.37388137582413383,0.6923622970922843
141,0.5539790985397914,-0.24331020599773878,0.37913428641725233,0.700117486498701
142,0.539618585175228,-0.24761067783317717,0.38340939303390414,0.7074588129989283
143,0.5254679224494824,-0.25181456257735874,0.3881879382012657,0.7139909055342714
144,0.5113661380092784,-0.25584368536104646,0.3926614229022876,0.720323322212119
145,0.497233604580206,-0.260251363567507,0.3968044428911461,0.7263430348941716
146,0.48298031348918613,-0.26429121151762014,0.3996783936474089,0.7328965506453572
147,0.4690286866364956,-0.2684989968049816,0.4026522997980837,0.7387770335453564
148,0.4551376205659203,-0.2732658541605813,0.4060246623319015,0.7438544836685101
149,0.4412949353111489,-0.2775943780214697,0.4092228529978625,0.748823609365979
150,0.42750045106658857,-0.28210672853592395,0.41207002619313526,0.7535631702556931
151,0.4136773400793403,-0.2868666309876043,0.4142012199140886,0.758298057331274
152,0.40000574571154085,-0.2912213515187098,0.41639371366119554,0.7627593349417683
153,0.3863081043860336,-0.2957105702220206,0.4188163846672495,0.7667555954010973
154,0.37262994223459567,-0.3003306162280446,0.4209099603136424,0.7705733270851598
155,0.3589057746881234,-0.3052445328267525,0.42334871182677447,0.7738141173883469
156,0.3451847692692124,-0.30954856304730977,0.4253334893857187,0.7772506577590493
157,0.33147317879052013,-0.3141451001003911,0.4268609523016778,0.7805306625786893
158,0.3177491331108915,-0.3186932295897602,0.42878396631687693,0.7833354479726375
159,0.30404093605101845,-0.3236615603216026,0.4296422937109421,0.7862631894157368
160,0.29042742352595646,-0.3279084884226978,0.4306883385296928,0.7890725504913655
161,0.2767802689885066,-0.33339941719740646,0.430732246183877,0.7916484342234698
162,0.2632094823710692,-0.3381153538923673,0.4314169182818218,0.79390063513793
163,0.2495819348701433,-0.3431209816795728,0.4315455764067204,0.7960811925937664
164,0.23609811346389362,-0.3477438612611568,0.43175574846185466,0.7980719650784103
165,0.22236214840676108,-0.35320510815953526,0.4314004476212215,0.7998092774644154
166,0.20861187355078767,-0.3586283552554148,0.4310975787257501,0.8012625453852326
167,0.19473147331510737,-0.3644778454420089,0.4304031910145082,0.8024890321038707
168,0.18087096349278625,-0.3699617489827104,0.4298438305738582,0.8035224204541136
169,0.1668951432846724,-0.3751148083315645,0.42953113909353896,0.8043244943848032
170,0.15317720624467457,-0.38054824945204185,0.4282790170197097,0.8051688375158927
171,0.13920101905109478,-0.38659691373738936,0.4264653685042682,0.805787311919455
172,0.12529573983584416,-0.39226090701254746,0.4250345503589251,0.8060880779479799
173,0.11078747080002622,-0.3987360147706046,0.42334515073649037,0.8059246926273494
174,0.09676834030752876,-0.4049425619817861,0.420833473482795,0.8059507413025683
175,0.08256807224374352,-0.4108382682926654,0.41864232511997873,0.8056879261664369
176,0.06863587562143315,-0.4164263608460351,0.41637246482591456,0.8053025351412968
177,0.05447228498348543,-0.42210996411362817,0.4138609474086374,0.8047204884770206
178,0.0405055203868538,-0.42766136507661884,0.41134437250509065,0.8039035183698268
179,0.026175873513889867,-0.4336106636267609,0.4086897520505775,0.8026638789703834
180,0.012757396987177785,-0.4380994678310127,0.4063094861940416,0.8017597561221372
181,-0.0015520276250905248,-0.443957305662555,0.4034096268509813,0.8001001030640154
182,-0.015392717567749027,-0.4491731587954454,0.4004030736671556,0.7985511356585095
183,-0.029380331181974677,-0.4545324467631528,0.39719483988823995,0.7967266219634526
184,-0.04295898410048187,-0.45948072711153787,0.3938025853480736,0.7949537790785576
185,-0.0572834562680688,-0.46539986970517494,0.39016644174338977,0.7923961854108665
186,-0.07122777245986107,-0.47034756649967185,0.38674981304406963,0.7900154132854753
187,-0.08499875449730486,-0.4751355343114181,0.3832068237233657,0.7875112481865637
188,-0.09881813319352398,-0.48009542131907873,0.3795039893384298,0.7846783322208024
189,-0.11307820989713056,-0.48561525950969875,0.37545702844356404,0.781295819757227
190,-0.12733533066676678,-0.490635546134608,0.37165583706218747,0.777775297377581
191,-0.1412577121763791,-0.4962007660771502,0.36711308370053475,0.7739890453171987
192,-0.15418218401594483,-0.4999419148031169,0.3631240368092559,0.7709908364218191
193,-0.1675872162766961,-0.5045899303910226,0.3586109475267533,0.7672689980721071
194,-0.18125637739901915,-0.5094035505478242,0.35403244811979173,0.76309578299173
195,-0.19464795829071324,-0.5138063009496409,0.34944331101264725,0.758949688600122
196,-0.20800745537137744,-0.5180818953923251,0.344780069388268,0.754619607437576
197,-0.22160001705557786,-0.5227511442976409,0.33978437301207154,0.7497808035908016
198,-0.23489598267321435,-0.5274506664077855,0.3346192968737092,0.7447480097252442
199,-0.2483918754370103,-0.53175211828663,0.32960232731386524,0.7395292196687362
200,-0.26555188567233573,-0.5337810368413011,0.32328647415574296,0.7348781234684024
201,-0.28242865663491534,-0.5365839855173411,0.31605638302385497,0.729671188377067
202,-0.2997108704774604,-0.5403507278113255,0.3080803853639759,0.7233816152110847
203,-0.31705288076764354,-0.544626357312636,0.299382215274761,0.7164006497027232
204,-0.33462544917009385,-0.5493124613145306,0.2897868304564145,0.7087349444653553
205,-0.35279526031455527,-0.5542017926678248,0.27979445936311476,0.7000792368104175
206,-0.37003639436880675,-0.5591327212925694,0.26904329181383424,0.6914183783733804
207,-0.38782365427827753,-0.5643061871013181,0.2575492735924932,0.6817768784972063
208,-0.40593977105784235,-0.5695460348192248,0.24543827786519548,0.6712602090499421
209,-0.42348976274196526,-0.5743461780089453,0.2332288665175227,0.660596082702753
210,-0.4411480769418297,-0.578912414387034,0.22072993333885413,0.649251174205581
211,-0.45798201711206094,-0.583043697713692,0.20811117486570355,0.6379672855674728
212,-0.4750300179925235,-0.5872443503715148,0.1949293537491774,0.6256940961921316
213,-0.4917795552100837,-0.5912161670747701,0.1815357690075893,0.6129119654873879
214,-0.5092558779796249,-0.5951163883997957,0.16778204726981436,0.5986185092486986
215,-0.5251340774191551,-0.5978480601244128,0.154952708887193,0.5854925753134108
216,-0.5401359912934243,-0.5998627373333829,0.1425511813833136,0.5727974929716368
217,-0.5552352655895851,-0.6021574779851109,0.1295706719109148,0.5588663637515034
218,-0.5702597104384647,-0.6041536796990297,0.1166702750448382,0.5442336271103824
219,-0.5838766589319941,-0.6052286154377148,0.10457400334361636,0.5308960802590726
220,-0.5973795023798374,-0.6064011359488949,0.09199343245314323,0.5166745598941336
221,-0.6105950605360432,-0.6071172010709129,0.07985254374895379,0.5022011026168975
222,-0.6235857032502828,-0.6076313075094396,0.06784618317121863,0.4871570180807379
223,-0.6362033534125039,-0.6079867392977115,0.05580033225210683,0.47168182163973177
224,-0.6483921953497707,-0.6082581117073633,0.04383376986057673,0.4557282426748507
225,-0.659953784418051,-0.607964610435581,0.032483351159121966,0.4402100257691524
226,-0.6705517071962886,-0.6072299200762173,0.021796256458507277,0.4256256046630279
227,-0.6806317576518395,-0.6063483003571772,0.011183356800679384,0.4110438926202393
228,-0.6903039727754108,-0.6054630731026681,0.0004770416263645444,0.39609931167681284
229,-0.6993076762188754,-0.6041919923232918,-0.009862892752811353,0.3818684770183505
230,-0.7083209353302986,-0.6026426212642946,-0.02007760368019526,0.3670152768468527
231,-0.7174124157215979,-0.6007288416646235,-0.030073798166441377,0.35148236260817567
232,-0.7262485554978202,-0.599066268855362,-0.04020931189920239,0.33476238198704067
233,-0.7338166755657591,-0.59697415526634,-0.049572161594099926,0.3204333712342483
234,-0.7409081598036941,-0.5949389329859505,-0.058962014654127495,0.30598406099300135
235,-0.7480464023178419,-0.5926840912246434,-0.06814045606347328,0.2907043622583155
236,-0.7547685874344109,-0.5899397203492086,-0.07689757110668045,0.27637342371229345
237,-0.7610743246358124,-0.5870927167413804,-0.08562383504366436,0.2622147463469264
238,-0.7675335301985688,-0.5842074512065117,-0.0943153358117072,0.24637076004761302
239,-0.772928165385998,-0.581131889571514,-0.10252068190604736,0.2331464944141262
240,-0.7784613969043666,-0.5780950012712718,-0.110855090621338,0.2179797511655743
241,-0.7833845282079995,-0.574846822773273,-0.11890641856055881,0.204257374253427
242,-0.7885837216045154,-0.5715960544297418,-0.12706758721512254,0.1877964133311681
243,-0.7931326388276234,-0.56826862374456,-0.13487663064959607,0.1726837658797346
244,-0.7974503673745709,-0.5648499732867899,-0.1424708654358719,0.15722427215296067
245,-0.8016822817893855,-0.5609388219557173,-0.1495689904859272,0.14241584944421332
246,-0.8051651855142796,-0.5573487994332342,-0.15671904029225714,0.12849312127877482
247,-0.8083704898396301,-0.5536142423894351,-0.16353911737456137,0.1153402742686074
248,-0.8116115819598777,-0.5495866862798111,-0.17034582898651102,0.10111089377243028
249,-0.8148298575276327,-0.5453732596365324,-0.1769410998380333,0.08551115800308247
250,-0.8174033479692526,-0.541378330495007,-0.18320382337188051,0.07209458440840456
251,-0.8195825441538186,-0.5374790376535911,-0.18950370298347605,0.05906846838097356
252,-0.821714120114367,-0.5332546201596917,-0.1958059721001468,0.04566657610256046
253,-0.8236539985630115,-0.528916144298671,-0.20195946530243652,0.03246809705148104
254,-0.8251967095140973,-0.5247661267670413,-0.2081416318112895,0.01865379082004134
255,-0.8267594422635117,-0.5201973906276819,-0.21408935831534306,0.0054079634246566735
256,-0.8282016564014151,-0.515447550564185,-0.21975306430575192,-0.010219084086474954
257,-0.8293300715716292,-0.5108427639932469,-0.22512192308424586,-0.023904447485501516
258,-0.830395408767956,-0.5059669699553873,-0.23025887470086798,-0.037705981392257296
259,-0.83101106401182,-0.5014917438722142,-0.23544138239399867,-0.049939941673486914
260,-0.8314598700652928,-0.49679286580630416,-0.24058999363321534,-0.06314893442121926
261,-0.8317629859878313,-0.4919317746047775,-0.24549554119255454,-0.07684662340907553
262,-0.8320626103017587,-0.4869030695094174,-0.2501195025980881,-0.08965181459522395
263,-0.8321296765396158,-0.48184125224891944,-0.2548121015939259,-0.1022741508620555
264,-0.8319905712346132,-0.47670834270352075,-0.25921353592825735,-0.11553868687645114
265,-0.8316109859874866,-0.4716265621226495,-0.26352319625689197,-0.12863544970124952
266,-0.8310800953199398,-0.466460999455973,-0.26769781494189215,-0.14162588402149812
267,-0.830417915225096,-0.4615423312976811,-0.27171435144839495,-0.15347988047455902
268,-0.8296677423898516,-0.4559835763574837,-0.27556167501381357,-0.16672185997506953
269,-0.8286496156172372,-0.4505885993364769,-0.27923830271681493,-0.17982129735164637
270,-0.8274055314064568,-0.44530733564314323,-0.2827558502142999,-0.192744889919272
271,-0.8262031812541728,-0.4400969738730614,-0.28626351958714574,-0.2043432265254674
272,-0.8247988655864766,-0.43470189244692864,-0.2896550185762287,-0.21642797010535536
273,-0.8234246537552856,-0.4291682128778371,-0.29298855242785726,-0.22791268676723656
274,-0.8216787908455117,-0.42389189210547323,-0.29630431792133344,-0.23950653365424643
275,-0.8199157542376379,-0.4179977707569687,-0.29925226949164085,-0.25192081851096076
276,-0.8177837047656613,-0.4126644792286864,-0.3021555699242216,-0.26389363646445807
277,-0.8156041865268616,-0.407015435360166,-0.3049095146573827,-0.27596817600917367
278,-0.813486542381643,-0.40158873737163187,-0.30785911271111877,-0.28668606192303886
279,-0.8111409511287102,-0.39616300560386386,-0.31075044769540777,-0.29755569167809204
280,-0.8086170906841385,-0.3898375931184791,-0.31322225213411103,-0.3099304315699675
281,-0.8058696210749117,-0.3843274930081399,-0.31572074693011004,-0.32122724340340425
282,-0.8030510898505424,-0.37857491587957315,-0.31799282020237585,-0.3326718299711736
283,-0.8000947165161728,-0.3727056979114412,-0.3200579847276898,-0.34424089495482735
284,-0.7970352665880319,-0.3667191075552973,-0.32201419476148846,-0.3557509498805324
285,-0.7938811634176673,-0.36067019937316835,-0.3238402067409842,-0.36714741746699875
286,-0.7905493765825548,-0.354558607965527,-0.32556538590611717,-0.37858559957066834
287,-0.7874874697684392,-0.3491184377504741,-0.327642048919523,-0.3881114390998892
288,-0.7838283837622004,-0.34340152483539066,-0.3293120891955039,-0.39905138197875956
289,-0.7804666159109853,-0.33763760627917255,-0.3311245152100983,-0.40893674780019745
290,-0.7768835165344572,-0.33196629424382096,-0.3329449501833328,-0.4188054934817577
291,-0.772820609035735,-0.3254098947492145,-0.33398980175874127,-0.43047359845883415
292,-0.7688203334139659,-0.3194225031603657,-0.33523260334680344,-0.4410256920603707
293,-0.7649221035537487,-0.31264375243817694,-0.336430602975369,-0.4516220864150842
294,-0.7607005731158294,-0.30655148652065006,-0.33747207708036725,-0.46203184020616045
295,-0.7565851406943035,-0.30040162432458944,-0.3385086063280502,-0.4719636770192917
296,-0.7523235811773668,-0.29422920590189044,-0.33938674147749215,-0.48192846285324875
297,-0.7478246002366412,-0.28756361924829704,-0.3400426940646513,-0.4923784097409044
298,-0.7431884294392309,-0.28155614582915184,-0.34055565568756957,-0.5024131173374083
299,-0.7385741869809552,-0.2746017854136444,-0.34109583002916694,-0.5125969805897937
300,-0.7352282797037879,-0.27731509868791776,-0.3419076772899404,-0.5153977619021225
301,-0.7318693800506116,-0.2790329562992042,-0.34219477495638606,-0.519047739457372
302,-0.7284859256303358,-0.27982043730796696,-0.3420010104195077,-0.5234922042354848
303,-0.7251329260640762,-0.2801298827603328,-0.3418699207109121,-0.5280477683274001
304,-0.7218333251115227,-0.2799119913684861,-0.3416679471301809,-0.5327935263781077
305,-0.7186671078357315,-0.279901264228523,-0.342018583109402,-0.5368390440403312
306,-0.715085598892018,-0.2788774731214016,-0.34179505331181564,-0.5422693821102561
307,-0.7113184855427733,-0.27761832722160396,-0.341623128940584,-0.5479486420173508
308,-0.707347216942608,-0.2759383500646367,-0.3417287716061267,-0.5538405802247799
309,-0.7030458918634561,-0.27369856870705084,-0.34157658506500943,-0.5604828310991835
310,-0.6984714395875506,-0.27130646820236376,-0.341714508548459,-0.5672403750082848
311,-0.693481996525098,-0.2681784039254559,-0.3417627630402712,-0.5747706307412013
312,-0.6876363982598146,-0.26399578474430885,-0.34210109952677314,-0.5834631497601875
313,-0.6818696709514058,-0.25966439830616894,-0.34193980392570306,-0.5922037846722767
314,-0.6753982224305487,-0.2551923659310626,-0.34245071200153193,-0.6012001391864492
315,-0.6689742214044033,-0.2505108981226242,-0.3423380939452637,-0.6103461398682656
316,-0.6615896885666576,-0.24497588251224936,-0.34274121660228907,-0.6203340708131391
317,-0.6540085992477901,-0.23927411147632582,-0.342966875443065,-0.630392238242175
318,-0.6458012438236282,-0.23243706670089878,-0.3426964668209554,-0.6414615305127584
319,-0.6367256676927827,-0.22505024848901775,-0.3424285688088068,-0.6532040148527591
320,-0.627132049673087,-0.21718173374833644,-0.342113027608882,-0.6652038508150593
321,-0.6171351039270508,-0.20874996262549259,-0.3411984601799388,-0.6776070597150254
322,-0.6053548712403498,-0.19919862859117468,-0.34055174378110437,-0.6912958093613933
323,-0.5940318590249603,-0.1898305659111958,-0.3392015330967205,-0.7042959794390563
324,-0.5827034263056298,-0.1808305958160322,-0.33788525491624155,-0.7166523334914111
325,-0.5718844509909329,-0.17236358538762053,-0.33605814932386935,-0.7282196711296254
326,-0.5599271521826464,-0.16295571757315166,-0.3341678681454533,-0.7404450379724168
327,-0.5489486670596577,-0.15421632146515046,-0.33154506734746736,-0.7516319281701288
328,-0.5381333774417617,-0.14591337805031535,-0.3289145804483195,-0.7621922021101855
329,-0.5260510025476495,-0.13651992296157137,-0.3260682811748092,-0.7735063861177134
330,-0.5143840442911207,-0.12767289308698082,-0.3232075598386511,-0.7839933421991897
331,-0.5028407071315054,-0.1191073448570569,-0.32006020033861243,-0.7940567560393886
332,-0.4914139659268251,-0.11072528440345898,-0.3170381395356329,-0.8035788969140659
333,-0.48019782485177936,-0.10246123988912731,-0.31366918923139614,-0.8127258966311589
334,-0.4701573563224936,-0.09484699126010086,-0.30972376510648153,-0.8209916551786719
335,-0.45900927771649425,-0.08670695193008696,-0.3059253723326163,-0.8295794440680927
336,-0.4485720763369802,-0.07896960033702659,-0.3016574746617977,-0.8375856150472067
337,-0.4380663733941912,-0.07125097157661904,-0.29742842131231895,-0.8453150216021896
338,-0.427760771080174,-0.06381834405850924,-0.29310113897856893,-0.8526662090267153
339,-0.418272250432365,-0.05694222053985613,-0.288532202596359,-0.8593922713773547
340,-0.40946149832501816,-0.05076814384405573,-0.2840799902507494,-0.8654839317394601
341,-0.4007409009337668,-0.04448505491039029,-0.2791223303471778,-0.8715036057928696
342,-0.391873000463215,-0.038732696345016165,-0.2747900488085953,-0.8771691734309705
343,-0.38204695159680585,-0.03181887915904413,-0.2700516289643649,-0.8832325873734183
344,-0.3725467384938707,-0.025369107603345684,-0.2655726972169567,-0.8888399622597424
345,-0.3638080460553025,-0.019564096819608953,-0.26122631052750517,-0.8938801745364103
