Time_Step,Qw,Qx,Qy,Qz
0,0.999959551709593,-0.004898578942365913,-0.007532839215754957,-0.0003939574145671221
1,0.9997892975430281,-0.007599309994130799,-0.01906837435302969,-9.003090750757437e-05
2,0.9997061612212951,-0.010433773292231897,-0.02186400372956649,-0.0008324253611269752
3,0.9997202761803963,-0.01166705996600039,-0.02045354196802128,0.002213984305398276
4,0.9996646136907772,-0.012637158475142822,-0.022141486665323246,0.004551585261516933
5,0.9997257306617339,-0.013035168156305711,-0.019201553486388665,0.0031381822299911257
6,0.9997997050189826,-0.015064047916554907,-0.012782695062172179,0.003197969867055963
7,0.9998408577520068,-0.013730872814251331,-0.010547101282764516,0.004298948245917769
8,0.9999170209039646,-0.009889563636051011,-0.006692188909515283,0.004833471343468715
9,0.9999257431002877,-0.01139171179048301,4.351315161712593e-06,0.004328645155963231
10,0.9998847455108776,-0.014486901249657198,0.0030186271544385924,0.003393122003802276
11,0.9998920441977555,-0.01419661462194983,0.0030337237191102955,0.0022699347360330196
12,0.999906735372534,-0.013191761250803255,0.0032076276086600275,0.0014863098152700304
13,0.9999001657711762,-0.01395249725861899,0.0012472516625936512,0.001852207956088057
14,0.999858358208605,-0.016401131914787315,0.0033895359123280013,0.0016665649119190322
15,0.9997329043797129,-0.01963350527140939,-0.009185416106732514,-0.008017075664327761
16,0.9993231959684687,-0.020845867317214817,-0.004658967245578459,-0.029948185911052753
17,0.9971771873868206,-0.0170632062220221,-0.007277124490419119,-0.07275676881146734
18,0.9977764086200607,-0.022439922803879693,-0.061816205531087194,-0.010837204415722671
19,0.9969839400362626,-0.04724569124575992,-0.03908557404539727,-0.0475729531353902
20,0.9966797856092199,-0.0635775944651033,-0.007678893790042894,0.05028249228261928
21,0.9419096321331033,-0.05983672438213339,0.02678697972284428,0.32940593350367386
22,0.9533622278070258,-0.06436916554102941,0.03882305567601513,0.2923180518995583
23,0.9707867679662542,-0.08925808500110408,0.05544718285198462,0.2157119730505201
24,0.9902038328202092,-0.13415338142781025,0.03773561141297067,-0.008675445287756371
25,0.9860798905312702,-0.11884232540980104,0.041357945464288476,0.10868519461270766
26,0.9789739953553788,-0.13540478401574285,0.06421705804724515,0.13838941556106704
27,0.9806700022704158,-0.14755082828840071,0.08088182626066209,0.09986605979555588
28,0.9813089384819906,-0.16277361843332933,0.07809988352792752,0.06661774981484715
29,0.9801030826284324,-0.17434597134296692,0.07100289094194875,0.0629286832581731
30,0.979167000529164,-0.17393337216554786,0.07981295295523128,0.06789005569600752
31,0.9783431375788969,-0.17226075109989444,0.08512876492832448,0.07696773456817999
32,0.9779878169327199,-0.1712838119739638,0.08701010091285076,0.08143051041210711
33,0.9775876965679854,-0.16863784418901517,0.09168511313686264,0.08647203626180346
34,0.9778206089280601,-0.16503110875331578,0.09089415694281998,0.09148684130990048
35,0.9777214689149678,-0.16241812021425267,0.09046832675818392,0.09745032222830566
36,0.9770104314755823,-0.16155760005457845,0.08933169890806782,0.10662835562222607
37,0.9768508303408054,-0.15925489763786366,0.08613635470672747,0.11393358257629496
38,0.9765889861965389,-0.15768511593100842,0.0841709580057666,0.11968544640779077
39,0.975849884520905,-0.15876441421145598,0.0820185493117714,0.12563367872279252
40,0.9756614841167354,-0.15671262355582477,0.08640383788760608,0.12672883976298316
41,0.9756346757435871,-0.15444053118396064,0.0879413898417728,0.12865229794690422
