Time_Step,Qw,Qx,Qy,Qz
25,0.8751772277696408,-0.05718903907470792,-0.4800389207962447,-0.018890958788121637
26,0.8750928901529827,-0.052372150876473685,-0.48071430824106226,-0.019579205004000556
27,0.8753971875007689,-0.054074601825021947,-0.4799867832572512,-0.019193474192174275
28,0.8747422096803863,-0.04993042583447254,-0.4816062411732825,-0.019709075128107326
29,0.8767208088791034,-0.05404492435402076,-0.4775600813568347,-0.019394280713450847
30,0.8787241703603597,-0.06082599632835365,-0.4730776190048964,-0.018482342703752055
31,0.8776136998819651,-0.06665560153464269,-0.4743602305134783,-0.018264618001555273
32,0.8779584036576467,-0.06829729443358473,-0.4735190266125984,-0.01744283393908083
33,0.8783268524027878,-0.06421031927917899,-0.47341068851967416,-0.0173578582090461
34,0.8781954812254288,-0.06628690882169633,-0.4733875917544931,-0.016820536465376304
35,0.8777452247096039,-0.06078574712871658,-0.47493490673090016,-0.0174713426502231
36,0.8771573503269537,-0.06072242763425238,-0.4760388821509408,-0.017168349661024422
37,0.877659642188846,-0.062404052692609194,-0.47491892966443355,-0.016471093675693892
38,0.8782659052425491,-0.06447866398897051,-0.47354598402434717,-0.01567490328824364
39,0.8780342162036521,-0.06059715952090465,-0.47447051546095215,-0.016174961881097658
40,0.878634994486338,-0.06611221690782731,-0.47266104767434824,-0.014874651287101399
41,0.8786027658963419,-0.05970351578471911,-0.47354387741741555,-0.01577549120381302
42,0.8776553091292119,-0.06000105846854421,-0.47527130311751214,-0.01543436985897941
43,0.877499529059334,-0.06388356457575034,-0.47509460505196355,-0.014091945510169354
44,0.8783639951464826,-0.06132179167921859,-0.4738267977647969,-0.014300196345463052
45,0.8800326244559641,-0.0571789082373812,-0.4712203472328717,-0.01498454869727438
46,0.876024402796872,-0.052651382195549996,-0.4791762043974784,-0.014115339050402808
47,0.8758128390598269,-0.055837079066105993,-0.47925354994125985,-0.012252608213415308
48,0.8733226230893311,-0.05376366904983233,-0.48400313073558465,-0.01257113076946419
49,0.8732568645836751,-0.052250830208134126,-0.4842439710357635,-0.014144812319859939
50,0.8742528683916664,-0.05512000020913284,-0.4821563429263526,-0.012998794627745993
51,0.874206271053369,-0.05670384683975958,-0.48208559473699836,-0.011897426259963338
52,0.8731621647269254,-0.056544511162376423,-0.48399598563360335,-0.011765977959966497
53,0.8729577106714024,-0.057233054846287254,-0.48430382907948205,-0.010909351550750152
54,0.8736788127483885,-0.0600457997703854,-0.48270895820903886,-0.00847913611432807
55,0.8717799511170536,-0.0631748651989399,-0.4857445940032238,-0.007800168849865706
56,0.873493438895986,-0.06550196718777661,-0.4823938370159527,-0.003858822258459607
57,0.8753744715900038,-0.059695074957170184,-0.47974010286161706,-0.00233799501810772
58,0.8769596140158721,-0.0658702772140256,-0.4760282946860227,6.799409433959308e-05
59,0.8787597875917225,-0.05678779500486837,-0.4738668705767264,0.00256340009669283
60,0.8776570275239121,-0.053281196161037526,-0.4763080219927149,0.0031502950540551696
61,0.8751723437635744,-0.052325347890986564,-0.4809583193479847,0.0038107386975530736
62,0.8751008813412358,-0.05041375630965648,-0.48129487298072193,0.0034850958399744686
63,0.8756433177309206,-0.057146137802195573,-0.47952582993213516,0.006170694885957531
64,0.8755352046111705,-0.0551107294331878,-0.47996028251393713,0.006248215502002274
65,0.8732598361334418,-0.05426540941358667,-0.4841877914839285,0.005891223581400523
66,0.8749187681779381,-0.05213786668151998,-0.48143401048535145,0.004481684492466747
67,0.8723372937877318,-0.05297800338192498,-0.4859867513245255,0.00615260609782055
68,0.8731448176483692,-0.04801822355023243,-0.48508901119967074,0.0010143146462236678
69,0.8715884950795858,-0.04656588708222562,-0.48801367299147863,0.0027871811054172766
70,0.8737257163797995,-0.04642109384096761,-0.4841987755006699,-1.9668921976241045e-05
71,0.8732251100282651,-0.040010164428758946,-0.4856691989429554,-0.0015884447160906723
72,0.8719356067564649,-0.0369979816129519,-0.4882200480169586,0.0007948214402485561
73,0.870554590105005,-0.042636883626813935,-0.49016858341008657,0.007180643386872699
74,0.8723848446375319,-0.042745543136779925,-0.4869129821228917,0.005766214432705368
75,0.8716272543950266,-0.03774642542308119,-0.488691833044969,0.004629155291771292
76,0.8740080494524607,-0.04640665235371217,-0.4836661194161891,0.004841181520222017
77,0.8749714883065021,-0.044969374167961144,-0.4820504497489886,0.00547849746229375
78,0.8747654054440436,-0.04513727917898482,-0.48240456639648255,0.005826301267390111
79,0.8759325712540319,-0.03999259418462834,-0.4807346580594991,0.006075489042080157
80,0.8752504527229519,-0.04154183291934333,-0.4818366245241353,0.006662461493812234
81,0.8741058727089706,-0.03609245803951529,-0.48434302691076536,0.006934699075848851
82,0.875975153060634,-0.04001033994127222,-0.4806586944359258,0.005824378192907886
83,0.8732619392138132,-0.03684012967073345,-0.4858045431140544,0.007094804868262919
84,0.8742396316522153,-0.03626778087442694,-0.48409984816234425,0.006086996651770657
85,0.8737694706562089,-0.04037250377013835,-0.48459804697042086,0.007855314185486826
86,0.8728484846776932,-0.045610774623260505,-0.48574491337780445,0.010346939726814578
87,0.8732636036733967,-0.04127043998598231,-0.4854260998891091,0.00830245922392163
88,0.874502479066378,-0.03853871898223056,-0.48342596060113524,0.007715041337361463
89,0.875917231075236,-0.04839457744856487,-0.47993826735450473,0.009285941407441886
90,0.8747939604694343,-0.04548580321263317,-0.48228899053446755,0.007993625056740537
91,0.875109892239328,-0.04735427839328389,-0.481514900302068,0.009146016062341219
92,0.876881160370551,-0.04287800848001796,-0.4786559530249002,0.011374779549880039
93,0.8793400338359789,-0.03806595117440276,-0.47447872717464606,0.013491690526213022
94,0.8798535303038724,-0.04067918576306522,-0.4733305182463367,0.012696044821952327
95,0.8803319993354529,-0.03647522769713614,-0.472721999905209,0.014799983652204678
96,0.8792689344845886,-0.03689983617310144,-0.474650244716163,0.015221305187830263
97,0.8799879742111871,-0.039322031323352026,-0.4731305865094939,0.014912786643650347
98,0.8772252212276211,-0.04162520250235624,-0.4780694399804603,0.01388755974093453
99,0.8779500150691687,-0.04072966486809843,-0.4767989048336557,0.014410752555145446
100,0.8796902039887864,-0.04177554780444825,-0.4734388243563883,0.015988377148624777
101,0.879189768576279,-0.04481248643603962,-0.4740957887452506,0.015823241900056836
102,0.8795804651947059,-0.04278847331929741,-0.4735215907278648,0.01687171933801476
103,0.8778416070878108,-0.04596661406165229,-0.47647931829915136,0.015768401642928587
104,0.8791339229303583,-0.04569178997225577,-0.47398878149711426,0.019246841223710703
105,0.8779914007815334,-0.03409348874204934,-0.4771913418970357,0.016036127886210352
106,0.8770315724555785,-0.034605293833760625,-0.4787889535219043,0.019473893811314136
107,0.8754014182698864,-0.03677369815634105,-0.48131074212249175,0.025690884229122732
108,0.8735417799789915,-0.0381426847695929,-0.48446546059893625,0.027624476761802925
109,0.8728334463876661,-0.038120233207585515,-0.48569876376646465,0.028378399584131832
110,0.8727803291106088,-0.039097769278742485,-0.4856364151960664,0.029717567035635974
111,0.873948806159847,-0.03795022348234047,-0.4837852450171414,0.026927707906961734
112,0.8717860476452091,-0.03861008312430731,-0.48751980621396646,0.028684266791669775
113,0.869809811725054,-0.03955034098280498,-0.4912382330159934,0.023487451507023884
114,0.8733980394137344,-0.04006113337001304,-0.484907982266153,0.020861904896796887
115,0.8736572895173436,-0.038944099893507625,-0.48456347499056807,0.02011308682818617
116,0.8723830785475237,-0.03838540366653474,-0.48684225972925915,0.021422866078355585
117,0.8713840754732998,-0.03586032714940424,-0.4889448863656683,0.01835015109322472
118,0.8740590621118021,-0.04186800545335862,-0.4835182350067896,0.021861895515110766
119,0.8723480466281939,-0.04462828942954002,-0.48638387697865954,0.02116425150520888
120,0.873688366195331,-0.042247163517852196,-0.48420190016096537,0.02079268693891449
121,0.8764982306336002,-0.04048485513004462,-0.47917921025888477,0.022340829369989882
122,0.8739472590590667,-0.037306271556489655,-0.48401081958822995,0.02362111358992827
123,0.8720216664770423,-0.03621944430111645,-0.48747762048722315,0.02513830887779024
124,0.8736662321122769,-0.037980554374228606,-0.4843321986537942,0.026212853781019122
125,0.8771725018715912,-0.03850596821801797,-0.47782070035587193,0.027804148671564673
126,0.877006925733165,-0.03345285405205155,-0.478351434382461,0.030325962409747564
127,0.8742005575641199,-0.033257893118749694,-0.4833826582739221,0.031756942231904305
128,0.8737886780035612,-0.02872651239966283,-0.48451772332309506,0.03017796321731499
129,0.8736261401245348,-0.030015595713176014,-0.4846378617723379,0.031663452778023314
130,0.8738662261165739,-0.032037642242960386,-0.48394305585524655,0.03362331069027233
131,0.8746353432247693,-0.02800877008802745,-0.4829118219426557,0.03201089514947891
132,0.8754312919265681,-0.03770786646175845,-0.48078778926669835,0.032268740519627775
133,0.8754092681024264,-0.04358464091401717,-0.48030413734061583,0.032663864594645986
134,0.8765044495988815,-0.03676593548810203,-0.4784054706343041,0.03894125689055975
135,0.878080651074879,-0.03288706200041106,-0.4754676143396263,0.04270080883405165
136,0.8793366904761968,-0.03785186137351443,-0.47287267807066674,0.04154096420649149
137,0.8770381361508569,-0.02611677900108975,-0.47755096428565763,0.04546535055927192
138,0.8734830518819154,-0.024597983463573503,-0.48368428877555525,0.049717261351227025
139,0.8749093052272596,-0.026139902086784902,-0.4808775707327318,0.051060504422045426
140,0.8734820560085634,-0.027975550790130036,-0.4831965191818512,0.052607891419301236
141,0.8743086209457883,-0.026499211627812023,-0.48185919654406445,0.05190319671163684
142,0.8732449182005795,-0.028816115896621183,-0.48336808310809076,0.054481561412146884
143,0.8742594310601135,-0.02591040468625865,-0.481859883184951,0.05301085840114519
144,0.8700079299083082,-0.027521744009001436,-0.48912135537795093,0.055579269665939304
145,0.8692295190360274,-0.02810592697817168,-0.49105200055925047,0.05018000450231373
146,0.8667768549375348,-0.026691041651304353,-0.4948383444087604,0.05586130094225472
147,0.8695699206293143,-0.026612697217534197,-0.49003559554503273,0.05481817748120407
148,0.8707027859555551,-0.027360339420294547,-0.488037286546324,0.05429251602700347
149,0.8711659956391751,-0.024059635619589837,-0.4877709228842834,0.050699790576211955
150,0.8721435636454269,-0.02088031166032684,-0.48667143016733333,0.04561289330557184
151,0.8735414858513677,-0.02511699394594483,-0.4843856124427937,0.04080425921547821
152,0.8728940792351997,-0.03374153647544027,-0.48496355043967465,0.04156669216276949
153,0.8737016824753308,-0.032579822345970226,-0.4834413315119205,0.04322504137259875
154,0.870174470722525,-0.03140956685047286,-0.49008372340692186,0.04034567714943841
155,0.8677069138217585,-0.029990401192733083,-0.49468642420664144,0.038348784177142305
156,0.8672705432761056,-0.028189898165692145,-0.4946881149807165,0.04827839375747628
157,0.8679516836252015,-0.02813200370521757,-0.49356384434218253,0.04757306819907302
158,0.8699765536647791,-0.02815176085476237,-0.4899899366882606,0.047519852467833634
159,0.8710028582370671,-0.029096663473359385,-0.48798929901403004,0.04872216297921509
160,0.8710880457055364,-0.02604545194682547,-0.4879349775558236,0.04946421675709717
161,0.8721014782679686,-0.028034016107914818,-0.4860279892631616,0.04929400771384901
162,0.8731759037401817,-0.035196389109667006,-0.4838151727558573,0.04741238163579325
163,0.8729631301632509,-0.045094205335213695,-0.4837659948330035,0.043270639745666924
164,0.8698118911184752,-0.06331644409417442,-0.48895425361121836,0.018494319443211105
165,0.8688399393140053,-0.06913467917359767,-0.49014669341725275,0.00968374517078128
166,0.871489347600813,-0.05611695467122972,-0.48688050719465265,0.017452109632203963
167,0.8707283070921985,-0.0568912976973635,-0.4881838233641897,0.016496971848961848
168,0.8710294770869351,-0.0532530342188801,-0.4881710692392222,0.012679572152771245
169,0.8718817773789075,-0.04892219471820154,-0.48720936626190764,0.0074711823175248925
170,0.8741923069255256,-0.05297721989050627,-0.4826582277785845,-0.004718033757460382
171,0.8759301945289025,-0.04810290220335657,-0.4799232493563807,-0.010299506754521907
172,0.8758251336808757,-0.061627529361288916,-0.4782882156846516,-0.019307137925960723
173,0.8736978014006725,-0.058522256017836075,-0.4827571724809506,-0.01314571399397162
174,0.8753918521428954,-0.06402494167267833,-0.4787987700597225,-0.01848377220532426
175,0.8762049471156137,-0.06373009343088437,-0.4773317217911849,-0.018915422630171132
176,0.8741114880191224,-0.055499566975616026,-0.48241028050232065,-0.011367754579830868
177,0.8741800602940093,-0.056791826614486576,-0.48213866829876206,-0.011234551403966848
178,0.8731814559477135,-0.053263890146625505,-0.4843720771413918,-0.010039615590908657
179,0.8751134451975792,-0.05962330758997066,-0.4800960357433932,-0.011371705673892446
180,0.8738974516700403,-0.06256874675382845,-0.4819106106767808,-0.01227025718544961
181,0.8752869867881681,-0.06530715193276797,-0.47911302321179233,-0.007640527113771594
182,0.8742129176633225,-0.06611665399785463,-0.48088412662766994,-0.01143763140917655
183,0.87662916869226,-0.05861459896044379,-0.4775531554940556,-0.0053491180855957205
184,0.8770865173983446,-0.05410132686963092,-0.4772707901449799,-0.002209140868045061
185,0.8754337129183343,-0.058935302080314014,-0.47972023181620704,-0.0033081174293162724
186,0.872387408919602,-0.059082913911110375,-0.48518230798786155,-0.006895364956787703
187,0.8743509615370876,-0.05945736279792461,-0.48127520172345023,-0.018692198221136793
188,0.8743342511978882,-0.058846730160120146,-0.48138601973575407,-0.01855207628968321
189,0.8731222099455522,-0.05524976347950502,-0.4841329061117589,-0.014845853125936394
190,0.8762022745954141,-0.06433256243941426,-0.4773608035877358,-0.016048632398820425
191,0.878612926011075,-0.05797153929619803,-0.4738800111294044,-0.010787118701581529
192,0.8768327288143832,-0.047081335539198986,-0.4784847243257955,0.0002865495335573177
193,0.8770842651796906,-0.048134771520878694,-0.47791860508767353,-0.00020604826446324068
194,0.8787054151032486,-0.047068339541458386,-0.47503011932467853,-0.002783992711741148
195,0.8780642234725224,-0.04659974351258363,-0.47626742136412464,-0.0010132666604632458
196,0.8824364222077508,-0.05958091291135846,-0.4663273312257662,-0.017172528342911705
197,0.8815921058996954,-0.08476192683420597,-0.46211891577813635,-0.04535286379858308
198,0.8748938840866518,-0.10929599770292159,-0.46515661910855005,-0.0790214918449315
199,0.8713236885610378,-0.11808962666743165,-0.46668916458420756,-0.09513723501147357
200,0.8688007301373355,-0.12428422848524713,-0.4677378207351304,-0.1046902713560828
201,0.8674307516068611,-0.12760229893556319,-0.4676157903767986,-0.11232549605230964
202,0.8708729926274303,-0.1211029712363701,-0.4666075973671841,-0.09587309919414488
203,0.8715847311959497,-0.11702600342287003,-0.4664460008651818,-0.0952528169968395
204,0.8707063931133491,-0.11454639810814196,-0.4678714784806781,-0.09922590032999237
205,0.8688328352232882,-0.11911667979366329,-0.47115710280575257,-0.0946134531051772
206,0.8659096678612174,-0.12346005144015923,-0.47244213750494773,-0.10842734670103131
207,0.8628830808635446,-0.12769807541561554,-0.4761911338493277,-0.11121148473910836
208,0.8619916182549001,-0.12855048817398826,-0.47950460230372793,-0.10256977341337702
209,0.8599534667500922,-0.13323489037915423,-0.478493714018704,-0.11735529240191765
210,0.8615717780504561,-0.13021537976522835,-0.4780085269154122,-0.11066107868501338
211,0.8610526853970965,-0.1310483207537233,-0.4757651673773198,-0.1227278131008161
212,0.8601842343443565,-0.1319607794910716,-0.47541748555067403,-0.12902577298430107
213,0.859282365665203,-0.13295407097212109,-0.47449330500768483,-0.13716098049969053
214,0.8595002088786964,-0.13609225805304545,-0.47093727685776676,-0.14476314966624498
215,0.8598920614158939,-0.13983670420712313,-0.4697510350221023,-0.14270705646911008
216,0.8618499897200985,-0.14292422742360733,-0.46501869981438043,-0.14333481523263672
217,0.862676767348191,-0.1390001806521932,-0.46545951154123244,-0.14076643055831908
218,0.8612786111633871,-0.1424266526881291,-0.4666153930765352,-0.14206997395844329
219,0.860380910031633,-0.15167400827930694,-0.464695237837348,-0.1442151892032132
220,0.857417598296028,-0.15281726714221147,-0.466677476980684,-0.15392880651262178
221,0.8568810935446681,-0.15452811566365482,-0.4669167486899819,-0.15448172315167263
222,0.8601576280210514,-0.14751233162369898,-0.46439915326675885,-0.15067313437124655
223,0.8595151587724291,-0.14729618538691006,-0.46568618982233806,-0.15057854501762322
224,0.860727608577678,-0.14265510801031522,-0.4641251327007903,-0.15292274254076899
225,0.8614783950113581,-0.14654144688545698,-0.45618701219272817,-0.1681487115027728
226,0.8627742967746878,-0.13578814260966604,-0.46304180761259417,-0.15091182045956889
227,0.8628171513436915,-0.13345695034552651,-0.46385830982740983,-0.15023739266802927
228,0.8627917782838835,-0.13054817320720272,-0.466368847851671,-0.14507797748625118
229,0.8621804366808706,-0.11986154150505778,-0.4740284010597739,-0.1325714164574282
230,0.8605418297470848,-0.12650166340163033,-0.47015250126571956,-0.1497388191677354
231,0.8612864780845916,-0.11941457644767266,-0.4737804092225151,-0.13949152460780295
232,0.8640512032364415,-0.117913163991423,-0.47878204118280876,-0.10138915614607331
233,0.8662841573838308,-0.11340792811584142,-0.4778978059153032,-0.09112676669122997
234,0.8674752492754125,-0.10968889646032978,-0.477099362950436,-0.08849426964591509
235,0.8687011358979418,-0.10903566490202782,-0.47569627145531984,-0.08475032502890571
236,0.8721766672759647,-0.10514566791126906,-0.4717404593094517,-0.0755856377190249
237,0.8758255858602627,-0.09721010628565116,-0.4682427621407179,-0.06502656450475386
238,0.8701092320832753,-0.11608898843159249,-0.4711175648615827,-0.0864957287227232
239,0.8744618197931057,-0.09327706657965208,-0.47102967852449396,-0.06889816052361018
240,0.8776346197897085,-0.08829989524759194,-0.4655348320080908,-0.07237349537667088
241,0.8761044176445693,-0.09470378980797015,-0.4666285464293336,-0.07569703585296694
242,0.8776623898459632,-0.09842026099871219,-0.4615083510232413,-0.08385835444740493
243,0.8778291564946971,-0.10697571889050811,-0.4568638686621174,-0.09616430255947855
244,0.8707866149071182,-0.12604439802979542,-0.46127564184154984,-0.11431650479075686
245,0.8705406702170527,-0.1270742435137709,-0.461203198810839,-0.11533727732219552
246,0.8678350460722315,-0.13819103827985202,-0.461334191737815,-0.1222142924602582
247,0.8710659386991955,-0.12258187457533903,-0.46196068559420916,-0.1131818864881384
248,0.8704997863556396,-0.12156818404901738,-0.46315545494655724,-0.11374674999778002
249,0.8703796025642722,-0.12015857473712481,-0.46340258782333654,-0.11514905972624037
250,0.8713903378004497,-0.11945052716550514,-0.46053768986159016,-0.11964734416129338
251,0.8706302264563166,-0.11507082664244932,-0.464561880646331,-0.11377158119139576
252,0.8699560221425233,-0.11207330673934847,-0.4693614383430746,-0.1015673847796898
253,0.8707305706557202,-0.11259732434248974,-0.4674684307441775,-0.10306979253909575
254,0.8696865517884166,-0.11099790402261993,-0.46789531765037656,-0.11134962353691294
255,0.8688002097451487,-0.10955965967062245,-0.4702394457778627,-0.10980774177703338
256,0.8680299605513148,-0.10882248804324647,-0.47216450730101345,-0.1083620400627074
257,0.8681886349022747,-0.11047116220363937,-0.47163491534308316,-0.1077270772704098
258,0.8690297884514239,-0.10854738845351894,-0.47373691392994405,-0.09261764207820893
259,0.867363234697511,-0.11100513005570427,-0.47664254372781006,-0.09039228786278883
260,0.8671669181323924,-0.1116897385095236,-0.47552294091857045,-0.09708177516195604
261,0.8644992046245127,-0.11491398300922365,-0.47670738277636804,-0.11039009429765913
262,0.8630268879324247,-0.11290176146657947,-0.48201011104141545,-0.10051883314712627
263,0.8587041723051478,-0.11837432627987066,-0.4846608394512751,-0.11712614586804682
264,0.8610376140989613,-0.10969088401022056,-0.4878750921444847,-0.09252043848164081
265,0.8616832129105435,-0.10505846051887853,-0.49044533580453775,-0.07699437024315786
266,0.8604290845783248,-0.11010983990831966,-0.4887809692573446,-0.09290197876752092
267,0.8604320505774744,-0.10957119082532402,-0.489754285206647,-0.08826993033807912
268,0.861532171427476,-0.10755347812858436,-0.48906425936473374,-0.083730025378755
269,0.8627569676415501,-0.10593613004345649,-0.4871755807866412,-0.08418969427769502
270,0.8668692051594727,-0.10287656826538633,-0.48081945789662717,-0.08226081543550844
271,0.8677985875644307,-0.10192186132152975,-0.4793206414820344,-0.08239701605752937
272,0.8699148750642155,-0.09039613385963839,-0.47898253642312005,-0.07518230461295587
273,0.8708884652018475,-0.0874824401632173,-0.4774898715639063,-0.0768344089281865
274,0.8702928108395287,-0.0903986095056099,-0.4780146142700788,-0.07694506705899007
275,0.8702676652824076,-0.1003882755110033,-0.4739023573309281,-0.0892913244387367
276,0.8714750671105075,-0.10042939408184812,-0.47149530466452877,-0.09020710553161793
277,0.8709578130434498,-0.11254740250406389,-0.4667973687684181,-0.10423908383634718
278,0.866497962407697,-0.1305895597267478,-0.46581789329123874,-0.12305014556429943
279,0.8696419216902804,-0.11622953491486544,-0.4670750049249179,-0.10979327405036368
280,0.8743121557913929,-0.09190398952340348,-0.46830359125428084,-0.08845144070863219
281,0.8734401785305461,-0.07733664264376905,-0.4765979116286757,-0.063053381069554
282,0.8738199129114873,-0.08741096907384566,-0.4731650631916527,-0.07009211981222443
283,0.8721595604671687,-0.09645444235505882,-0.47413077681576793,-0.07234810371921296
284,0.8716219046703287,-0.09162188622564883,-0.47565195081756834,-0.07507267776471144
285,0.8714606978797933,-0.09278842102062199,-0.4758848178871162,-0.0740283802329209
286,0.871231332790688,-0.09413871878664945,-0.47619372102797664,-0.07303017487654682
287,0.8696410988143428,-0.09782195962311949,-0.47844886483954474,-0.07240101658282368
288,0.8720749419892739,-0.0962502762674638,-0.47654547403838793,-0.055906985666994605
289,0.8715312173956452,-0.09561340753808403,-0.47714424282707024,-0.06020618689804843
290,0.8711795344705976,-0.10328852734850628,-0.4768926602935796,-0.05432393023228223
291,0.8681728655510376,-0.1163835656744102,-0.4774892679804101,-0.06880944793661994
292,0.8682520431282992,-0.12656857137673141,-0.4770419257670381,-0.05049541963052902
293,0.8642097379619571,-0.1370469587176703,-0.47701704731858596,-0.08254935787406394
294,0.8653842654532216,-0.13538530099065604,-0.4765685927598771,-0.07525469936507576
295,0.8614530687159871,-0.14471180020647628,-0.4775072416120375,-0.09457240342125671
296,0.8581130682327444,-0.15180546355263283,-0.47716215278546165,-0.11363689239370917
297,0.8597598968575164,-0.14995980593334707,-0.4734537355343416,-0.11902326103986337
298,0.8594207982491529,-0.15377405358810353,-0.473704103191021,-0.11555887936399599
299,0.8640002605354143,-0.14798799530844528,-0.47166920333665663,-0.09555765622433107
300,0.8684468917173206,-0.13275025044945696,-0.4708351322809415,-0.08057074830308603
301,0.8662737650479081,-0.14134025326854538,-0.4705719920680007,-0.09030336138183681
302,0.8643136059706693,-0.14394164085362596,-0.4718911217584863,-0.09778324891238614
303,0.8641594838697939,-0.14387356150032748,-0.4720534285484978,-0.09845986661940559
304,0.8655831455719121,-0.1425888083984799,-0.470234107850488,-0.09650975927537767
305,0.8701042835302006,-0.13305320647817703,-0.46551401598632325,-0.09226093945195454
306,0.8677315826361003,-0.13573368135553407,-0.46911154668914196,-0.09248040335359829
307,0.866262276844379,-0.13298803491677533,-0.47314896807278783,-0.08963204949694571
308,0.8645353186783482,-0.13260724215934766,-0.47704103338684584,-0.08617339815644619
309,0.8629910715221298,-0.13168294974753994,-0.47706137774408514,-0.1015797867874731
310,0.8621384463335845,-0.12352111837604668,-0.48618876625261004,-0.07127633715623073
311,0.8616971777815733,-0.12508602001745217,-0.48557611642086207,-0.07776436562525746
312,0.8637431397853254,-0.1260821800560852,-0.4816150800336576,-0.07808960897754856
313,0.8628367406775994,-0.12604301942378116,-0.4831519930887535,-0.07867698371034879
314,0.8644787551929662,-0.12729274717205738,-0.4787391136725778,-0.08533404582817576
315,0.8638668321826979,-0.12573548028074086,-0.4804512552098392,-0.084209718088188
316,0.862412822131749,-0.12341752617229393,-0.48414803217424324,-0.08131987086851289
317,0.8649810853325103,-0.12855640253717787,-0.47498077803410643,-0.09835768338979205
318,0.864610618944318,-0.13707601327138594,-0.47194344201154004,-0.10453722655899399
319,0.8648054328102956,-0.13723166262191733,-0.47141497687457334,-0.10510448960042891
320,0.8649958622986718,-0.1337307022374386,-0.47253718676514095,-0.10298963350427696
321,0.862108816099406,-0.1284443144110029,-0.48122089982693006,-0.09325713307263808
322,0.8612471555874405,-0.12782620556367144,-0.48487537056143004,-0.08252074397782122
323,0.8599613694739047,-0.12962689673280586,-0.4847050001168464,-0.09340435491837017
324,0.8601724935634347,-0.12872783067623578,-0.4856122741017055,-0.08782451917331156
325,0.8617375898465932,-0.12732997543300514,-0.48599124302596886,-0.07076662563446598
326,0.8601491864626328,-0.13015829742528162,-0.4872733472774786,-0.0759399741376332
327,0.8619860772518374,-0.12773217294364897,-0.48670772120402866,-0.061482426265274726
328,0.8626684257049615,-0.11965984374399927,-0.4858484308543601,-0.07372931115398364
329,0.8637279269313233,-0.1189223423126138,-0.4826982522087565,-0.08266766025727333
330,0.8646740279427338,-0.11705560063232029,-0.480075575327857,-0.09035626007932099
331,0.8658436968595284,-0.11450115983243693,-0.4752288208241671,-0.10659148588758546
332,0.8628065968682808,-0.13934510296596514,-0.45997390039627384,-0.15675372287196104
333,0.8622367667749178,-0.14350083747901446,-0.4565679301793373,-0.16583423288366417
334,0.862368783283307,-0.14276192452813552,-0.45680927053904286,-0.16511936553015025
335,0.8604402308003858,-0.15030864920425155,-0.45819830799962863,-0.16463362275322008
336,0.8604836107718643,-0.1545339448184311,-0.4541306360590781,-0.1716175424729246
337,0.8579550805889189,-0.16409124511520437,-0.45278365839477197,-0.1788130354835747
338,0.8538013915737926,-0.17161534362354652,-0.45576572201697135,-0.18398088002283225
339,0.8556587949203066,-0.1720148484123267,-0.4531164312053892,-0.18150597338078042
340,0.8546433812292777,-0.1651647752483495,-0.4575442408144831,-0.18154491354936997
341,0.8544512546785431,-0.1663389500959389,-0.4577048029973183,-0.18097160101085025
342,0.8538942898987453,-0.16829056561772193,-0.45836669910670363,-0.18011883952660085
343,0.8572690775624158,-0.16662067455184393,-0.4537893417589372,-0.1772075415245177
