UTC,Lat,Long,Alt,ECEF_X,ECEF_Y,ECEF_Z,ax,ay,az,gx,gy,gz,magx,magy,magz
0,,,,,,,,,,,,,,,
00:28:33.800,37.42619705,-122.17655945,31.3,-2700679.0,-4292499.5,3855081.5,0.5785,0.7625,-9.597000000000001,0.172,0.0005,-0.0215,-1406.0,-47.0,-2032.0
00:28:33.900,37.42619705,-122.17655945,31.3,-2700679.0,-4292499.5,3855081.5,0.6106666666666666,0.735,-9.575333333333333,0.17400000000000002,0.0006666666666666666,-0.021333333333333333,-1406.6666666666667,-39.666666666666664,-2024.6666666666667
00:28:34.000,37.42619705,-122.17655945,31.3,-2700679.0,-4292499.5,3855081.5,0.621,0.753,-9.584,0.17149999999999999,-0.002,-0.0225,-1408.5,-42.0,-2029.5
00:28:34.200,37.42619705,-122.17655945,31.3,-2700678.75,-4292499.5,3855081.5,0.5695,0.711,-9.614,0.1735,0.001,-0.020999999999999998,-1412.0,-38.0,-2031.0
00:28:34.300,37.42619705,-122.17655945,31.3,-2700678.75,-4292499.5,3855081.5,0.5685,0.735,-9.56,0.17149999999999999,-0.001,-0.022,-1402.5,-48.5,-2019.5
00:28:34.400,37.42619705,-122.17655945,31.3,-2700678.75,-4292499.5,3855081.5,0.6355,0.737,-9.661999999999999,0.1705,0.0005,-0.0215,-1412.0,-43.5,-2028.0
00:28:34.500,37.42620087,-122.17655945,31.3,-2700678.75,-4292499.5,3855081.5,0.6256666666666667,0.7526666666666667,-9.604,0.17266666666666666,-0.001,-0.021666666666666667,-1411.3333333333333,-40.0,-2031.0
00:28:34.600,37.42620087,-122.17655945,31.3,-2700678.75,-4292499.5,3855081.5,0.606,0.7575000000000001,-9.588999999999999,0.173,-0.002,-0.022,-1414.0,-33.0,-2032.0
00:28:34.700,37.42620087,-122.17655945,31.3,-2700678.75,-4292499.5,3855081.5,0.615,0.798,-9.593499999999999,0.1705,0.0005,-0.02,-1401.0,-36.0,-2038.0
00:28:34.800,37.42620087,-122.17655945,31.3,-2700678.75,-4292499.5,3855081.5,0.596,0.7889999999999999,-9.628499999999999,0.172,-0.0015,-0.0215,-1415.0,-37.0,-2032.0
00:28:34.900,37.42620087,-122.17655945,31.3,-2700678.75,-4292499.5,3855081.5,0.612,0.7725,-9.614,0.172,0.0005,-0.0225,-1406.0,-34.5,-2022.0
00:28:35.000,37.42620087,-122.17655945,31.3,-2700678.75,-4292499.5,3855081.5,0.5794999999999999,0.7505,-9.559000000000001,0.173,-0.002,-0.0205,-1410.0,-44.5,-2033.5
00:28:35.100,37.42620087,-122.17655945,31.3,-2700678.75,-4292499.5,3855081.75,0.6186666666666666,0.7556666666666666,-9.578333333333333,0.17133333333333334,-0.002,-0.02,-1409.0,-34.0,-2029.6666666666667
00:28:35.200,37.42620087,-122.17655945,31.3,-2700678.75,-4292499.5,3855081.75,0.588,0.7735000000000001,-9.602,0.17049999999999998,-0.0015,-0.020499999999999997,-1407.5,-45.5,-2036.0
00:28:35.300,37.42620087,-122.17655945,31.3,-2700678.75,-4292499.5,3855081.75,0.6034999999999999,0.771,-9.6475,0.17099999999999999,-0.001,-0.021,-1408.5,-35.5,-2022.0
00:28:35.400,37.42620087,-122.17655945,31.3,-2700678.75,-4292499.5,3855081.75,0.6205,0.7375,-9.6115,0.17149999999999999,0.0005,-0.020999999999999998,-1410.0,-44.5,-2030.5
00:28:35.500,37.42620087,-122.17655945,31.3,-2700678.75,-4292499.5,3855081.75,0.577,0.7805,-9.5855,0.17149999999999999,-0.001,-0.022,-1408.5,-39.5,-2033.5
