UTC,Lat,Long,Alt,ECEF_X,ECEF_Y,ECEF_Z,ax,ay,az,gx,gy,gz,magx,magy,magz
00:30:54.800,37.42620087,-122.17656708,37.1,-2700681.75,-4292503.0,3855085.5,-0.572,0.728,-9.795,0.222,-0.127,-0.036,543.0,-18.0,-1505.0
00:30:54.900,37.42620087,-122.17656708,37.0,-2700681.75,-4292502.5,3855085.25,-0.7015,0.6705,-9.628499999999999,0.1765,-0.018,-0.0475,554.0,-17.0,-1495.0
00:30:55.000,37.42620087,-122.17656708,37.0,-2700681.75,-4292502.5,3855085.25,-0.6859999999999999,0.6759999999999999,-9.547,0.18,-0.008499999999999999,-0.028499999999999998,550.0,-9.0,-1493.5
00:30:55.200,37.42620087,-122.17656708,37.0,-2700681.75,-4292502.5,3855085.25,-0.7756666666666666,0.694,-9.660333333333334,0.16533333333333333,-0.028,-0.028666666666666663,551.6666666666666,-21.0,-1484.6666666666667
00:30:55.300,37.42620087,-122.17656708,37.0,-2700681.75,-4292502.5,3855085.25,-0.7395,0.6225,-9.687,0.156,-0.009,-0.066,556.0,-21.0,-1488.5
00:30:55.400,37.42620087,-122.17656708,37.0,-2700681.75,-4292502.5,3855085.25,-0.7030000000000001,0.6930000000000001,-9.645,0.154,0.008,-0.06,562.5,-19.5,-1481.0
00:30:55.500,37.42620087,-122.17656708,37.0,-2700681.75,-4292502.5,3855085.25,-0.6719999999999999,0.728,-9.5275,0.1645,-0.058499999999999996,-0.054,567.0,-21.0,-1484.5
00:30:55.600,37.42620087,-122.17656708,37.0,-2700681.75,-4292502.5,3855085.25,-0.956,0.6593333333333333,-9.480333333333332,0.14533333333333334,-0.02766666666666667,-0.04866666666666667,580.6666666666666,-20.666666666666668,-1479.0
00:30:55.700,37.42620087,-122.17656708,36.9,-2700681.75,-4292502.5,3855085.25,-0.8055,0.583,-9.6485,0.148,0.055,-0.055999999999999994,578.5,-10.5,-1476.0
00:30:55.800,37.42620087,-122.17656708,36.9,-2700681.75,-4292502.5,3855085.25,-0.9119999999999999,0.656,-9.827,0.098,0.1325,-0.16349999999999998,581.0,-16.0,-1480.0
00:30:55.900,37.42620087,-122.17656708,36.8,-2700681.75,-4292502.5,3855085.25,-0.164,0.5905,-9.5455,0.0865,0.20950000000000002,-0.21800000000000003,551.5,-19.5,-1496.0
00:30:56.000,37.42620087,-122.17656708,36.8,-2700681.75,-4292502.5,3855085.25,-0.718,0.9183333333333333,-9.657666666666666,0.18233333333333335,0.036333333333333336,-0.3466666666666667,549.3333333333334,-43.666666666666664,-1507.3333333333333
00:30:56.200,37.42620087,-122.17656708,36.8,-2700681.75,-4292502.5,3855085.25,-0.299,1.1960000000000002,-9.616,0.21100000000000002,0.056,-0.1975,556.0,-71.0,-1517.0
00:30:56.300,37.42620087,-122.17656708,36.7,-2700681.75,-4292502.5,3855085.25,-0.4895,0.9515,-9.729,0.29600000000000004,-0.1505,-0.13849999999999998,563.5,-97.5,-1510.0
00:30:56.400,37.42620087,-122.17656708,36.7,-2700681.75,-4292502.5,3855085.25,-0.724,0.632,-9.523,0.211,-0.1085,-0.048,586.0,-110.5,-1506.0
00:30:56.500,37.42620468,-122.17656708,36.63333333333333,-2700681.75,-4292502.5,3855085.25,-0.6623333333333333,0.751,-9.616666666666667,0.14466666666666667,-0.036,-0.16333333333333333,602.3333333333334,-115.0,-1492.0
00:30:56.600,37.42620468,-122.17656708,36.5,-2700681.5,-4292502.0,3855085.0,-0.5445,0.9275,-9.597999999999999,0.239,-0.2005,0.0015000000000000013,615.0,-122.0,-1492.0
00:30:56.700,37.42620468,-122.17656708,36.5,-2700681.5,-4292502.0,3855085.25,-1.1804999999999999,0.542,-9.4845,0.1575,-0.08499999999999999,0.1975,639.5,-109.0,-1477.5
00:30:56.800,37.42620468,-122.17656708,36.4,-2700681.5,-4292502.0,3855085.0,-1.0030000000000001,0.3915,-9.481,0.0205,0.0755,-0.020999999999999998,624.5,-77.5,-1474.5
00:30:56.900,37.42620468,-122.17656708,36.333333333333336,-2700681.5,-4292502.0,3855085.0,-0.7573333333333334,0.7916666666666666,-9.54,0.044000000000000004,0.09399999999999999,-0.19733333333333336,615.6666666666666,-69.66666666666667,-1474.0
00:30:57.000,37.42620468,-122.17656708,36.3,-2700681.5,-4292502.0,3855085.0,-0.771,1.0285,-9.45,0.11699999999999999,-0.021,-0.2015,609.5,-58.0,-1477.0
